ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,35083.338,26496,929568124,929568124
ROI_0_IntensityCD31,12137.2946,26496,321589759,321589759
ROI_0_IntensityAbeta,2460.3565,26496,65189607,65189607
ROI_0_aSMA_IntensityaSMA,40217.3453,22725,913939172,913939172
ROI_0_aSMA_IntensityCD31,13019.5917,22725,295870221,295870221
ROI_0_aSMA_IntensityAbeta,2368.4221,22725,53822393,53822393
ROI_0_CD31_IntensityaSMA,35642.8156,22045,785745871,785745871
ROI_0_CD31_IntensityCD31,14463.7859,22045,318854161,318854161
ROI_0_CD31_IntensityAbeta,2354.1114,22045,51896385,51896385
ROI_0_Abeta_IntensityaSMA,35683.2407,1483,52918246,52918246
ROI_0_Abeta_IntensityCD31,11004.619,1483,16319850,16319850
ROI_0_Abeta_IntensityAbeta,40750.1483,1483,60432470,60432470
