ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,20300.3026,17452,354280881,354280881
ROI_0_IntensityCD31,5967.5508,17452,104145697,104145697
ROI_0_IntensityAbeta,5214.4304,17452,91002239,91002239
ROI_1_IntensityaSMA,14579.5668,33989,495544897,495544897
ROI_1_IntensityCD31,6118.4777,33989,207960939,207960939
ROI_1_IntensityAbeta,4688.0734,33989,159342927,159342927
ROI_0_aSMA_IntensityaSMA,26383.5217,12870,339555924,339555924
ROI_0_aSMA_IntensityCD31,5631.1521,12870,72472928,72472928
ROI_0_aSMA_IntensityAbeta,4822.6359,12870,62067324,62067324
ROI_0_CD31_IntensityaSMA,20711.1014,12689,262803166,262803166
ROI_0_CD31_IntensityCD31,7583.5065,12689,96227114,96227114
ROI_0_CD31_IntensityAbeta,5342.3432,12689,67788993,67788993
ROI_0_Abeta_IntensityaSMA,19151.8346,10496,201017656,201017656
ROI_0_Abeta_IntensityCD31,6283.1013,10496,65947431,65947431
ROI_0_Abeta_IntensityAbeta,8328.6711,10496,87417732,87417732
ROI_1_aSMA_IntensityaSMA,20421.2171,22316,455719880,455719880
ROI_1_aSMA_IntensityCD31,5454.3787,22316,121719915,121719915
ROI_1_aSMA_IntensityAbeta,3977.6105,22316,88764355,88764355
ROI_1_CD31_IntensityaSMA,14040.9006,26933,378163575,378163575
ROI_1_CD31_IntensityCD31,7226.9641,26933,194643825,194643825
ROI_1_CD31_IntensityAbeta,5082.897,26933,136897664,136897664
ROI_1_Abeta_IntensityaSMA,14989.341,15717,235587473,235587473
ROI_1_Abeta_IntensityCD31,6443.4345,15717,101271460,101271460
ROI_1_Abeta_IntensityAbeta,9620.1213,15717,151199446,151199446
