ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,17193.384,3667,63048139,63048139
ROI_0_IntensityCD31,17619.9256,3667,64612267,64612267
ROI_0_IntensityAbeta,12218.216,3667,44804198,44804198
ROI_1_IntensityaSMA,4641.0219,29358,136251120,136251120
ROI_1_IntensityCD31,10451.112,29358,306823745,306823745
ROI_1_IntensityAbeta,2863.5088,29358,84066890,84066890
ROI_0_aSMA_IntensityaSMA,44383.5177,1381,61293638,61293638
ROI_0_aSMA_IntensityCD31,17973.7335,1381,24821726,24821726
ROI_0_aSMA_IntensityAbeta,13420.1347,1381,18533206,18533206
ROI_0_CD31_IntensityaSMA,14702.503,3308,48635880,48635880
ROI_0_CD31_IntensityCD31,19360.9513,3308,64046027,64046027
ROI_0_CD31_IntensityAbeta,11476.9758,3308,37965836,37965836
ROI_0_Abeta_IntensityaSMA,20896.8484,2012,42044459,42044459
ROI_0_Abeta_IntensityCD31,19540.0586,2012,39314598,39314598
ROI_0_Abeta_IntensityAbeta,22098.1198,2012,44461417,44461417
ROI_1_aSMA_IntensityaSMA,18733.431,4977,93236286,93236286
ROI_1_aSMA_IntensityCD31,6336.3773,4977,31536150,31536150
ROI_1_aSMA_IntensityAbeta,4796.8322,4977,23873834,23873834
ROI_1_CD31_IntensityaSMA,3411.3798,23393,79802407,79802407
ROI_1_CD31_IntensityCD31,12840.0944,23393,300368328,300368328
ROI_1_CD31_IntensityAbeta,3011.1854,23393,70440659,70440659
ROI_1_Abeta_IntensityaSMA,9055.4098,5815,52657208,52657208
ROI_1_Abeta_IntensityCD31,13168.585,5815,76575322,76575322
ROI_1_Abeta_IntensityAbeta,13880.5291,5815,80715277,80715277
