ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,10772.9608,5846,62978729,62978729
ROI_0_IntensityCD31,4241.4615,5846,24795584,24795584
ROI_0_IntensityAbeta,389.2029,5846,2275280,2275280
ROI_0_aSMA_IntensityaSMA,15186.7589,3509,53290337,53290337
ROI_0_aSMA_IntensityCD31,3474.171,3509,12190866,12190866
ROI_0_aSMA_IntensityAbeta,369.7116,3509,1297318,1297318
ROI_0_CD31_IntensityaSMA,8654.9222,3060,26484062,26484062
ROI_0_CD31_IntensityCD31,6617.6696,3060,20250069,20250069
ROI_0_CD31_IntensityAbeta,418.7412,3060,1281348,1281348
ROI_0_Abeta_IntensityaSMA,4917.6667,3,14753,14753
ROI_0_Abeta_IntensityCD31,6178.3333,3,18535,18535
ROI_0_Abeta_IntensityAbeta,2284.6667,3,6854,6854
