ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,27723.162,21035,583156712,583156712
ROI_0_IntensityCD31,12650.7964,21035,266109502,266109502
ROI_0_IntensityAbeta,7328.6888,21035,154158969,154158969
ROI_1_IntensityaSMA,12659.6955,19153,242471147,242471147
ROI_1_IntensityCD31,11152.8095,19153,213609761,213609761
ROI_1_IntensityAbeta,5927.9581,19153,113538181,113538181
ROI_0_aSMA_IntensityaSMA,40474.3734,13863,561096239,561096239
ROI_0_aSMA_IntensityCD31,16250.9743,13863,225287257,225287257
ROI_0_aSMA_IntensityAbeta,7819.1609,13863,108397028,108397028
ROI_0_CD31_IntensityaSMA,32335.3004,12189,394134977,394134977
ROI_0_CD31_IntensityCD31,21479.6494,12189,261815447,261815447
ROI_0_CD31_IntensityAbeta,7431.0303,12189,90576828,90576828
ROI_0_Abeta_IntensityaSMA,27949.3174,5434,151876591,151876591
ROI_0_Abeta_IntensityCD31,11475.772,5434,62359345,62359345
ROI_0_Abeta_IntensityAbeta,26839.0582,5434,145843442,145843442
ROI_1_aSMA_IntensityaSMA,24026.5458,8223,197570286,197570286
ROI_1_aSMA_IntensityCD31,10615.0261,8223,87287360,87287360
ROI_1_aSMA_IntensityAbeta,5510.7941,8223,45315260,45315260
ROI_1_CD31_IntensityaSMA,12330.8703,15041,185468620,185468620
ROI_1_CD31_IntensityCD31,14072.5701,15041,211665527,211665527
ROI_1_CD31_IntensityAbeta,6217.4988,15041,93517400,93517400
ROI_1_Abeta_IntensityaSMA,17496.3865,4528,79223638,79223638
ROI_1_Abeta_IntensityCD31,16447.6391,4528,74474910,74474910
ROI_1_Abeta_IntensityAbeta,23321.3631,4528,105599132,105599132
