ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,17570.845,32291,567380157,567380157
ROI_0_IntensityCD31,7055.7238,32291,227836378,227836378
ROI_0_IntensityAbeta,2164.9379,32291,69908010,69908010
ROI_0_aSMA_IntensityaSMA,37958.5223,13353,506860148,506860148
ROI_0_aSMA_IntensityCD31,9619.3244,13353,128446839,128446839
ROI_0_aSMA_IntensityAbeta,1070.7625,13353,14297892,14297892
ROI_0_CD31_IntensityaSMA,21227.5339,15774,334843120,334843120
ROI_0_CD31_IntensityCD31,13761.2137,15774,217069385,217069385
ROI_0_CD31_IntensityAbeta,1637.8052,15774,25834740,25834740
ROI_0_Abeta_IntensityaSMA,8276.3316,3004,24862100,24862100
ROI_0_Abeta_IntensityCD31,5459.51,3004,16400368,16400368
ROI_0_Abeta_IntensityAbeta,21890.7923,3004,65759940,65759940
