ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,7069.3744,91320.9136,645581731,2.9484E10
ROI_0CD31,4019.7668,91320.9136,367088777,1.6765E10
ROI_0abeta,1612.909,91320.9136,147292323,6.7270E9
ROI_1aSMA,7051.1604,91399.2563,644470817,2.9434E10
ROI_1CD31,4024.9685,91399.2563,367879127,1.6801E10
ROI_1abeta,1610.0761,91399.2563,147159763,6.7209E9
ROI_2aSMA,7053.4251,90899.1808,641150562,2.9282E10
ROI_2CD31,3912.8831,90899.1808,355677871,1.6244E10
ROI_2abeta,1615.3696,90899.1808,146835772,6.7062E9
ROI_3aSMA,7050.4864,91436.2819,644670259,2.9443E10
ROI_3CD31,4044.8056,91436.2819,369841982,1.6891E10
ROI_3abeta,1611.0171,91436.2819,147305413,6.7276E9
ROI_4aSMA,7064.0456,91068.6972,643313425,2.9381E10
ROI_4CD31,3968.4352,91068.6972,361400222,1.6506E10
ROI_4abeta,1615.8008,91068.6972,147148871,6.7205E9
ROI_5aSMA,7047.6288,91623.1178,645725728,2.9491E10
ROI_5CD31,4044.0251,91623.1178,370526190,1.6922E10
ROI_5abeta,1609.3387,91623.1178,147452632,6.7343E9
ROI_6aSMA,7035.2498,91364.5517,642772445,2.9356E10
ROI_6CD31,3970.2916,91364.5517,362743912,1.6567E10
ROI_6abeta,1612.1343,91364.5517,147291927,6.7270E9
ROI_7aSMA,7413.3774,80237.1221,594828065,2.7166E10
ROI_7CD31,3776.0906,80237.1221,302982641,1.3838E10
ROI_7abeta,1740.9428,80237.1221,139688244,6.3797E9
ROI_0_aSMAaSMA,11757.898,4782.9804,56237796.2,2.5684E9
ROI_0_aSMACD31,13873.6314,4782.9804,66357307.3,3.0306E9
ROI_0_aSMAabeta,16113.5431,4782.9804,77070761.4,3.5199E9
ROI_0_CD31aSMA,26883.3304,12676.2644,340780206,1.5564E10
ROI_0_CD31CD31,7646.2193,12676.2644,96925498.5,4.4267E9
ROI_0_CD31abeta,2237.1138,12676.2644,28358245.7,1295152407
ROI_0_AbetaaSMA,13806.4823,5475.2343,75593725.7,3.4524E9
ROI_0_AbetaCD31,27640.6888,5475.2343,151339248,6.9118E9
ROI_0_Abetaabeta,5367.5191,5475.2343,29388425.1,1342201838
ROI_1_aSMAaSMA,12189.8249,4704.6377,57348709.7,2.6192E9
ROI_1_aSMACD31,13936.6646,4704.6377,65566957.3,2.9945E9
ROI_1_aSMAabeta,16410.0462,4704.6377,77203321.5,3.5260E9
ROI_1_CD31aSMA,27138.6922,12597.9217,341891119,1.5615E10
ROI_1_CD31CD31,7631.0324,12597.9217,96135148.4,4.3906E9
ROI_1_CD31abeta,2261.5481,12597.9217,28490805.8,1301206575
ROI_1_AbetaaSMA,14194.8214,5387.6078,76476130.7,3.4927E9
ROI_1_AbetaCD31,28038.5299,5387.6078,151060603,6.8991E9
ROI_1_Abetaabeta,5473.3259,5387.6078,29488133.5,1346755632
ROI_2_aSMAaSMA,11656.5434,5204.7132,60668965,2.7708E9
ROI_2_aSMACD31,14941.8826,5204.7132,77768213.5,3.5518E9
ROI_2_aSMAabeta,14895.5974,5204.7132,77527311.9,3.5408E9
ROI_2_CD31aSMA,26356.0428,13097.9972,345211374,1.5766E10
ROI_2_CD31CD31,8271.2191,13097.9972,108336405,4.9478E9
ROI_2_CD31abeta,2199.9391,13097.9972,28814796.2,1316003574
ROI_2_AbetaaSMA,13851.5997,5622.4171,77879471.4,3.5568E9
ROI_2_AbetaCD31,27979.1771,5622.4171,157310604,7.1845E9
ROI_2_Abetaabeta,5254.1256,5622.4171,29540885.7,1349164884
ROI_3_aSMAaSMA,12243.7912,4667.6121,57149267.7,2.6101E9
ROI_3_aSMACD31,13626.6899,4667.6121,63604102.3,2.9049E9
ROI_3_aSMAabeta,16509.0136,4667.6121,77057671.5,3.5193E9
ROI_3_CD31aSMA,27202.8106,12560.8961,341691677,1.5605E10
ROI_3_CD31CD31,7497.2592,12560.8961,94172293.4,4.3010E9
ROI_3_CD31abeta,2256.6189,12560.8961,28345155.8,1294554576
ROI_3_AbetaaSMA,14190.8364,5403.0881,76674338.5,3.5018E9
ROI_3_AbetaCD31,27991.3363,5403.0881,151239655,6.9073E9
ROI_3_Abetaabeta,5445.73,5403.0881,29423758.9,1343815572
ROI_4_aSMAaSMA,11619.427,5035.1968,58506101.4,2.6720E9
ROI_4_aSMACD31,14308.45,5035.1968,72045861.6,3.2904E9
ROI_4_aSMAabeta,15334.8948,5035.1968,77214213,3.5265E9
ROI_4_CD31aSMA,26534.3249,12928.4808,343048511,1.5667E10
ROI_4_CD31CD31,7937.0542,12928.4808,102614053,4.6865E9
ROI_4_CD31abeta,2204.5666,12928.4808,28501697.3,1301704002
ROI_4_AbetaaSMA,13730.6261,5578.2535,76592913.3,3.4981E9
ROI_4_AbetaCD31,27357.1647,5578.2535,152605200,6.9696E9
ROI_4_Abetaabeta,5278.5158,5578.2535,29444899.1,1344781067
ROI_5_aSMAaSMA,12518.7682,4480.7762,56093799.1,2.5619E9
ROI_5_aSMACD31,14042.1861,4480.7762,62919893.6,2.8736E9
ROI_5_aSMAabeta,17164.5376,4480.7762,76910452.1,3.5126E9
ROI_5_CD31aSMA,27528.2488,12374.0602,340636209,1.5557E10
ROI_5_CD31CD31,7555.1664,12374.0602,93488084.8,4.2697E9
ROI_5_CD31abeta,2278.7942,12374.0602,28197936.4,1287830902
ROI_5_AbetaaSMA,14494.6831,5217.9382,75632360.3,3.4542E9
ROI_5_AbetaCD31,28944.9208,5217.9382,151032807,6.8978E9
ROI_5_Abetaabeta,5611.737,5217.9382,29281696.7,1337327436
ROI_6_aSMAaSMA,12458.919,4739.3423,59047082.2,2.6967E9
ROI_6_aSMACD31,14918.1398,4739.3423,70702171.8,3.2290E9
ROI_6_aSMAabeta,16261.9941,4739.3423,77071157,3.5199E9
ROI_6_CD31aSMA,27198.5795,12632.6264,343589492,1.5692E10
ROI_6_CD31CD31,8016.5723,12632.6264,101270363,4.6251E9
ROI_6_CD31abeta,2244.873,12632.6264,28358641.3,1295170476
ROI_6_AbetaaSMA,14461.1778,5331.949,77106262.3,3.5215E9
ROI_6_AbetaCD31,28741.8287,5331.949,153249964,6.9991E9
ROI_6_Abetaabeta,5504.5221,5331.949,29349831.2,1340439210
ROI_7_aSMAaSMA,6743.1146,15866.7719,106991461,4.8864E9
ROI_7_aSMACD31,8222.4313,15866.7719,130463443,5.9584E9
ROI_7_aSMAabeta,5336.6142,15866.7719,84674840.5,3.8672E9
ROI_7_CD31aSMA,16478.6595,23760.0559,391533871,1.7882E10
ROI_7_CD31CD31,6777.4097,23760.0559,161031634,7.3545E9
ROI_7_CD31abeta,1513.5623,23760.0559,35962324.8,1642439097
ROI_7_AbetaaSMA,7660.3641,15423.6033,118150417,5.3961E9
ROI_7_AbetaCD31,11426.2603,15423.6033,176234107,8.0488E9
ROI_7_Abetaabeta,2336.7086,15423.6033,36040466,1.6460E9
