ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,26616.2197,68900,1833857538,1833857538
ROI_0_IntensityCD31,9813.6383,68900,676159677,676159677
ROI_0_IntensityAbeta,1948.0736,68900,134222274,134222274
ROI_0_aSMA_IntensityaSMA,31562.9609,56905,1796090291,1796090291
ROI_0_aSMA_IntensityCD31,9841.1975,56905,560013345,560013345
ROI_0_aSMA_IntensityAbeta,1867.9751,56905,106297125,106297125
ROI_0_CD31_IntensityaSMA,25971.2151,56767,1474307965,1474307965
ROI_0_CD31_IntensityCD31,11627.2579,56767,660044552,660044552
ROI_0_CD31_IntensityAbeta,1952.9588,56767,110863610,110863610
ROI_0_Abeta_IntensityaSMA,22910.0722,15047,344727857,344727857
ROI_0_Abeta_IntensityCD31,10184.1329,15047,153240647,153240647
ROI_0_Abeta_IntensityAbeta,7543.5545,15047,113507865,113507865
