ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,10191.7636,39384.2237,401394697,1.8332E10
ROI_0CD31,4552.2851,39384.2237,179288217,8.1883E9
ROI_0abeta,3378.2065,39384.2237,133048040,6.0765E9
ROI_0_aSMAaSMA,4090.0695,58637.8416,239832845,1.0953E10
ROI_0_aSMACD31,3247.5555,58637.8416,190429645,8.6971E9
ROI_0_aSMAabeta,2484.1906,58637.8416,145667577,6.6528E9
ROI_0_CD31aSMA,7119.8881,62454.8721,444671702,2.0309E10
ROI_0_CD31CD31,3002.3431,62454.8721,187510956,8.5638E9
ROI_0_CD31abeta,1278.0859,62454.8721,79822690.7,3.6456E9
ROI_0_AbetaaSMA,3591.4092,55327.0831,198702197,9.0749E9
ROI_0_AbetaCD31,3832.0396,55327.0831,212015571,9.6830E9
ROI_0_Abetaabeta,1126.1952,55327.0831,62309096,2.8457E9
