ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,34419.7189,6973,240008700,240008700
ROI_0_IntensityCD31,15738.6015,6973,109745268,109745268
ROI_0_IntensityAbeta,2815.5207,6973,19632626,19632626
ROI_1_IntensityaSMA,38117.8623,4446,169472016,169472016
ROI_1_IntensityCD31,14675.3549,4446,65246628,65246628
ROI_1_IntensityAbeta,736.5207,4446,3274571,3274571
ROI_0_aSMA_IntensityaSMA,40418.6464,5801,234468568,234468568
ROI_0_aSMA_IntensityCD31,18097.357,5801,104982768,104982768
ROI_0_aSMA_IntensityAbeta,1440.88,5801,8358545,8358545
ROI_0_CD31_IntensityaSMA,39282.5545,5122,201205244,201205244
ROI_0_CD31_IntensityCD31,20729.6827,5122,106177435,106177435
ROI_0_CD31_IntensityAbeta,1563.6089,5122,8008805,8008805
ROI_0_Abeta_IntensityaSMA,12840.8706,788,10118606,10118606
ROI_0_Abeta_IntensityCD31,7998.9327,788,6303159,6303159
ROI_0_Abeta_IntensityAbeta,21670.2779,788,17076179,17076179
ROI_1_aSMA_IntensityaSMA,38816.0958,4353,168966465,168966465
ROI_1_aSMA_IntensityCD31,14926.102,4353,64973322,64973322
ROI_1_aSMA_IntensityAbeta,739.8227,4353,3220448,3220448
ROI_1_CD31_IntensityaSMA,40175.4151,3599,144591319,144591319
ROI_1_CD31_IntensityCD31,17739.7505,3599,63845362,63845362
ROI_1_CD31_IntensityAbeta,780.5646,3599,2809252,2809252
ROI_1_Abeta_IntensityaSMA,31096.7877,212,6592519,6592519
ROI_1_Abeta_IntensityCD31,8823.7311,212,1870631,1870631
ROI_1_Abeta_IntensityAbeta,9860.0142,212,2090323,2090323
