ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,37634.9049,28293,1.0648E9,1.0648E9
ROI_0_IntensityCD31,10266.8208,28293,290479162,290479162
ROI_0_IntensityAbeta,222.3562,28293,6291125,6291125
ROI_0_aSMA_IntensityaSMA,39246.401,26970,1058475435,1058475435
ROI_0_aSMA_IntensityCD31,10544.8757,26970,284395298,284395298
ROI_0_aSMA_IntensityAbeta,220.9563,26970,5959192,5959192
ROI_0_CD31_IntensityaSMA,38320.122,24917,954822480,954822480
ROI_0_CD31_IntensityCD31,11575.7499,24917,288432960,288432960
ROI_0_CD31_IntensityAbeta,219.4129,24917,5467112,5467112
ROI_0_Abeta_IntensityaSMA,32864,3,98592,98592
ROI_0_Abeta_IntensityCD31,447,3,1341,1341
ROI_0_Abeta_IntensityAbeta,7628.3333,3,22885,22885
