ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4778.6617,90580.3578,432852890,1.9769E10
ROI_0CD31,3188.4964,90580.3578,288815141,1.3191E10
ROI_0abeta,1654.2215,90580.3578,149839980,6.8434E9
ROI_1aSMA,4867.1931,87006.1066,423475522,1.9341E10
ROI_1CD31,3133.429,87006.1066,272627457,1.2451E10
ROI_1abeta,1698.7757,87006.1066,147803856,6.7504E9
ROI_0_aSMAaSMA,8197.0054,7219.0722,59174773.3,2.7026E9
ROI_0_aSMACD31,7569.3675,7219.0722,54643809.8,2.4956E9
ROI_0_aSMAabeta,11234.7522,7219.0722,81104487,3.7041E9
ROI_0_CD31aSMA,22004.8605,9503.1422,209115318,9.5505E9
ROI_0_CD31CD31,5119.0871,9503.1422,48647412.6,2.2218E9
ROI_0_CD31abeta,3244.1316,9503.1422,30829443.5,1408014740
ROI_0_AbetaaSMA,5780.6559,12886.2659,74491069.3,3.4021E9
ROI_0_AbetaCD31,13053.7615,12886.2659,168214242,7.6825E9
ROI_0_Abetaabeta,2244.6,12886.2659,28924512.2,1321014424
ROI_1_aSMAaSMA,6351.3469,10793.3233,68552141.2,3.1309E9
ROI_1_aSMACD31,6562.5287,10793.3233,70831493.7,3.2350E9
ROI_1_aSMAabeta,7702.9667,10793.3233,83140610.4,3.7971E9
ROI_1_CD31aSMA,16707.6633,13077.3933,218492685,9.9788E9
ROI_1_CD31CD31,4957.7997,13077.3933,64835096.5,2.9611E9
ROI_1_CD31abeta,2513.1589,13077.3933,32865566.9,1501006747
ROI_1_AbetaaSMA,5126.1682,16123.1703,82650083.3,3.7747E9
ROI_1_AbetaCD31,10925.532,16123.1703,176154213,8.0452E9
ROI_1_Abetaabeta,1902.8025,16123.1703,30679208.2,1401153326
