ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,34159.4122,17255,589420658,589420658
ROI_0_IntensityCD31,20399.8303,17255,351999071,351999071
ROI_0_IntensityAbeta,139.1349,17255,2400773,2400773
ROI_1_IntensityaSMA,31225.25,6960,217327740,217327740
ROI_1_IntensityCD31,19786.8397,6960,137716404,137716404
ROI_1_IntensityAbeta,110.4996,6960,769077,769077
ROI_0_aSMA_IntensityaSMA,39635.4822,14619,579431115,579431115
ROI_0_aSMA_IntensityCD31,21865.1549,14619,319646700,319646700
ROI_0_aSMA_IntensityAbeta,133.2346,14619,1947756,1947756
ROI_0_CD31_IntensityaSMA,35124.6057,14115,495783809,495783809
ROI_0_CD31_IntensityCD31,24826.2203,14115,350422100,350422100
ROI_0_CD31_IntensityAbeta,133.2271,14115,1880500,1880500
ROI_0_Abeta_IntensityaSMA,24852.4,5,124262,124262
ROI_0_Abeta_IntensityCD31,43927.2,5,219636,219636
ROI_0_Abeta_IntensityAbeta,7386.6,5,36933,36933
ROI_1_aSMA_IntensityaSMA,38240.4576,5525,211278528,211278528
ROI_1_aSMA_IntensityCD31,20970.7437,5525,115863359,115863359
ROI_1_aSMA_IntensityAbeta,107.4556,5525,593692,593692
ROI_1_CD31_IntensityaSMA,32269.3744,5579,180030840,180030840
ROI_1_CD31_IntensityCD31,24543.0489,5579,136925670,136925670
ROI_1_CD31_IntensityAbeta,100.4128,5579,560203,560203
