ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,6385.4723,88071.9884,562381240,2.5685E10
ROI_0CD31,3309.2784,88071.9884,291454732,1.3311E10
ROI_0abeta,2301.3367,88071.9884,202683300,9.2568E9
ROI_1aSMA,6342.0147,88814.055,563260045,2.5725E10
ROI_1CD31,3321.6424,88814.055,295008529,1.3473E10
ROI_1abeta,2289.0496,88814.055,203299777,9.2849E9
ROI_2aSMA,6234.0323,91512.3694,570491069,2.6055E10
ROI_2CD31,3380.4794,91512.3694,309355675,1.4129E10
ROI_2abeta,2237.7202,91512.3694,204779077,9.3525E9
ROI_0_aSMAaSMA,10192.2105,10009.8958,102022965,4.6595E9
ROI_0_aSMACD31,9072.2331,10009.8958,90812108.5,4.1475E9
ROI_0_aSMAabeta,11757.9534,10009.8958,117695888,5.3753E9
ROI_0_CD31aSMA,20636.718,15538.8184,320670212,1.4645E10
ROI_0_CD31CD31,5435.4903,15538.8184,84461096.2,3.8574E9
ROI_0_CD31abeta,3989.7693,15538.8184,61996300.8,2.8314E9
ROI_0_AbetaaSMA,6948.0906,8036.1314,55835768.9,2.5501E9
ROI_0_AbetaCD31,17089.659,8036.1314,137334746,6.2722E9
ROI_0_Abetaabeta,4033.6841,8036.1314,32415215.6,1480438704
ROI_1_aSMAaSMA,10913.4682,9267.8293,101144160,4.6194E9
ROI_1_aSMACD31,9415.1833,9267.8293,87258311.6,3.9852E9
ROI_1_aSMAabeta,12632.8839,9267.8293,117079411,5.3471E9
ROI_1_CD31aSMA,21612.2708,14796.7518,319791407,1.4605E10
ROI_1_CD31CD31,5467.9095,14796.7518,80907299.3,3.6951E9
ROI_1_CD31abeta,4148.1958,14796.7518,61379823.7,2.8033E9
ROI_1_AbetaaSMA,7542.0774,7355.3947,55474956.2,2.5336E9
ROI_1_AbetaCD31,18678.7355,7355.3947,137389472,6.2747E9
ROI_1_Abetaabeta,4316.7447,7355.3947,31751361.1,1450119735
ROI_2_aSMAaSMA,14295.2924,6569.5148,93913135.7,4.2891E9
ROI_2_aSMACD31,11098.4095,6569.5148,72911165.8,3.3299E9
ROI_2_aSMAabeta,17596.4458,6569.5148,115600112,5.2796E9
ROI_2_CD31aSMA,25834.7729,12098.4374,312560383,1.4275E10
ROI_2_CD31CD31,5501.5496,12098.4374,66560153.6,3.0399E9
ROI_2_CD31abeta,4951.096,12098.4374,59900524.4,2.7357E9
ROI_2_AbetaaSMA,10099.4458,4834.8732,48829539.8,2.2301E9
ROI_2_AbetaCD31,27426.6513,4834.8732,132604382,6.0562E9
ROI_2_Abetaabeta,6296.4282,4834.8732,30442432.1,1390339500
