ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,10345.3244,92850,960563366,960563366
ROI_0_IntensityCD31,8612.1615,92850,799639196,799639196
ROI_0_IntensityAbeta,2962.8915,92850,275104476,275104476
ROI_0_aSMA_IntensityaSMA,35935.1987,22442,806457730,806457730
ROI_0_aSMA_IntensityCD31,12225.6549,22442,274368147,274368147
ROI_0_aSMA_IntensityAbeta,2166.1585,22442,48612928,48612928
ROI_0_CD31_IntensityaSMA,12535.6625,58494,733261042,733261042
ROI_0_CD31_IntensityCD31,13331.8725,58494,779834549,779834549
ROI_0_CD31_IntensityAbeta,1950.8334,58494,114112046,114112046
ROI_0_Abeta_IntensityaSMA,8121.9952,9365,76062485,76062485
ROI_0_Abeta_IntensityCD31,5612.0986,9365,52557303,52557303
ROI_0_Abeta_IntensityAbeta,25124.0653,9365,235286872,235286872
