ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4951.2556,39961.7466,197860821,2.9177E10
ROI_0CD31,3960.9282,39961.7466,158285611,2.3341E10
ROI_0abeta,1077.0199,39961.7466,43039598.2,6.3467E9
ROI_0_aSMAaSMA,5531.3265,6376.7563,35271921.3,5.2012E9
ROI_0_aSMACD31,5838.0291,6376.7563,37227688.8,5.4896E9
ROI_0_aSMAabeta,2322.1572,6376.7563,14807830.7,2.1836E9
ROI_0_CD31aSMA,11560.7094,9718.6021,112353935,1.6568E10
ROI_0_CD31CD31,6051.3667,9718.6021,58810824.9,8.6723E9
ROI_0_CD31abeta,1398.3525,9718.6021,13590031.3,2003999901
ROI_0_AbetaaSMA,5847.5534,8152.5815,47672655.9,7.0299E9
ROI_0_AbetaCD31,10184.6533,8152.5815,83031216.1,1.2244E10
ROI_0_Abetaabeta,1200.1691,8152.5815,9784476.71,1442828936
