ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5130.1511,89492.3614,459109338,2.0968E10
ROI_0CD31,3585.9208,89492.3614,320912524,1.4656E10
ROI_0abeta,1382.8156,89492.3614,123751437,5.6519E9
ROI_0_aSMAaSMA,8695.0803,7136.9196,62056088.8,2.8342E9
ROI_0_aSMACD31,9656.4317,7136.9196,68917176.2,3.1475E9
ROI_0_aSMAabeta,7627.3519,7136.9196,54435796.9,2.4861E9
ROI_0_CD31aSMA,21127.8391,10316.3916,217963062,9.9546E9
ROI_0_CD31CD31,7056.1779,10316.3916,72794294.5,3.3246E9
ROI_0_CD31abeta,2523.0683,10316.3916,26028960.7,1188771387
ROI_0_AbetaaSMA,6464.4746,10994.6979,71074945.3,3.2461E9
ROI_0_AbetaCD31,16306.4914,10994.6979,179284947,8.1881E9
ROI_0_Abetaabeta,2094.1766,10994.6979,23024839.3,1051569843
