ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,23216.5742,4692,108932166,108932166
ROI_0_IntensityCD31,11454.9233,4692,53746500,53746500
ROI_0_IntensityAbeta,6605.2549,4692,30991856,30991856
ROI_0_aSMA_IntensityaSMA,30718.6207,3404,104566185,104566185
ROI_0_aSMA_IntensityCD31,11263.4979,3404,38340947,38340947
ROI_0_aSMA_IntensityAbeta,6654.9283,3404,22653376,22653376
ROI_0_CD31_IntensityaSMA,27368.8108,3098,84788576,84788576
ROI_0_CD31_IntensityCD31,16721.3402,3098,51802712,51802712
ROI_0_CD31_IntensityAbeta,7508.4099,3098,23261054,23261054
ROI_0_Abeta_IntensityaSMA,24418.8865,2468,60265812,60265812
ROI_0_Abeta_IntensityCD31,12371.863,2468,30533758,30533758
ROI_0_Abeta_IntensityAbeta,12114.547,2468,29898702,29898702
