ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,32332.431,12925,417896671,417896671
ROI_0_IntensityCD31,16614.2398,12925,214739049,214739049
ROI_0_IntensityAbeta,30.2733,12925,391282,391282
ROI_1_IntensityaSMA,21608.8432,35140,759334749,759334749
ROI_1_IntensityCD31,16934.5992,35140,595081817,595081817
ROI_1_IntensityAbeta,169.978,35140,5973026,5973026
ROI_0_aSMA_IntensityaSMA,36383.8087,11320,411864715,411864715
ROI_0_aSMA_IntensityCD31,18258.5413,11320,206686688,206686688
ROI_0_aSMA_IntensityAbeta,24.1619,11320,273513,273513
ROI_0_CD31_IntensityaSMA,34318.0434,9473,325094825,325094825
ROI_0_CD31_IntensityCD31,22502.0717,9473,213162125,213162125
ROI_0_CD31_IntensityAbeta,19.5766,9473,185449,185449
ROI_1_aSMA_IntensityaSMA,33160.6973,22038,730795447,730795447
ROI_1_aSMA_IntensityCD31,19802.5157,22038,436407842,436407842
ROI_1_aSMA_IntensityAbeta,187.8054,22038,4138856,4138856
ROI_1_CD31_IntensityaSMA,21978.7399,31639,695385352,695385352
ROI_1_CD31_IntensityCD31,18737.9693,31639,592850611,592850611
ROI_1_CD31_IntensityAbeta,176.8262,31639,5594605,5594605
ROI_1_Abeta_IntensityaSMA,49520.8837,43,2129398,2129398
ROI_1_Abeta_IntensityCD31,12801.4651,43,550463,550463
ROI_1_Abeta_IntensityAbeta,37903.9302,43,1629869,1629869
