ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5653.2285,91466.2133,517079402,2.3616E10
ROI_0CD31,4082.2209,91466.2133,373385288,1.7053E10
ROI_0abeta,1536.3351,91466.2133,140522756,6.4178E9
ROI_0_aSMAaSMA,10072.2204,5468.0963,55075871.6,2.5154E9
ROI_0_aSMACD31,7008.2453,5468.0963,38321760.6,1750197139
ROI_0_aSMAabeta,8618.5457,5468.0963,47127037.9,2.1523E9
ROI_0_CD31aSMA,25536.1655,10352.4319,264361414,1.2074E10
ROI_0_CD31CD31,4368.7727,10352.4319,45227421.4,2.0656E9
ROI_0_CD31abeta,2719.7007,10352.4319,28155516,1285893518
ROI_0_AbetaaSMA,5705.7119,13646.9219,77865405.1,3.5562E9
ROI_0_AbetaCD31,14965.0838,13646.9219,204227330,9.3273E9
ROI_0_Abetaabeta,1934.9262,13646.9219,26405786.4,1205981434
