ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5327,91428.0492,487037220,2.2244E10
ROI_0CD31,2550.7865,91428.0492,233213436,1.0651E10
ROI_0abeta,1186.3209,91428.0492,108463004,4.9536E9
ROI_0_aSMAaSMA,8576.783,4328.4699,37124346.7,1695509925
ROI_0_aSMACD31,4196.1665,4328.4699,18162980.2,829523368
ROI_0_aSMAabeta,7380.9742,4328.4699,31948324.4,1459115266
ROI_0_CD31aSMA,20203.7697,10569.8998,213551821,9.7531E9
ROI_0_CD31CD31,3415.516,10569.8998,36101661.5,1648802762
ROI_0_CD31abeta,2035.1006,10569.8998,21510809,982422409
ROI_0_AbetaaSMA,5078.3538,8288.0632,42089717.4,1.9223E9
ROI_0_AbetaCD31,13656.3893,8288.0632,113185017,5.1693E9
ROI_0_Abetaabeta,1786.3361,8288.0632,14805266.8,676172890
