ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,33246.1265,38056,1.2652E9,1.2652E9
ROI_0_IntensityCD31,9171.4875,38056,349030130,349030130
ROI_0_IntensityAbeta,4506.3434,38056,171493405,171493405
ROI_0_aSMA_IntensityaSMA,37384.7348,33544,1254033545,1254033545
ROI_0_aSMA_IntensityCD31,9030.4044,33544,302915884,302915884
ROI_0_aSMA_IntensityAbeta,4459.5324,33544,149590554,149590554
ROI_0_CD31_IntensityaSMA,33043.6551,26398,872286407,872286407
ROI_0_CD31_IntensityCD31,12560.4063,26398,331569605,331569605
ROI_0_CD31_IntensityAbeta,4525.5293,26398,119464922,119464922
ROI_0_Abeta_IntensityaSMA,32843.8815,14053,461555067,461555067
ROI_0_Abeta_IntensityCD31,8665.1254,14053,121771007,121771007
ROI_0_Abeta_IntensityAbeta,11031.4536,14053,155025018,155025018
