ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,27914.9022,17909,499927983,499927983
ROI_0_IntensityCD31,20795.4939,17909,372426500,372426500
ROI_0_IntensityAbeta,2905.3933,17909,52032688,52032688
ROI_1_IntensityaSMA,15835.5035,7863,124514564,124514564
ROI_1_IntensityCD31,15031.2238,7863,118190513,118190513
ROI_1_IntensityAbeta,861.3036,7863,6772430,6772430
ROI_0_aSMA_IntensityaSMA,37076.3568,13177,488555153,488555153
ROI_0_aSMA_IntensityCD31,22181.8324,13177,292290005,292290005
ROI_0_aSMA_IntensityAbeta,2806.6778,13177,36983593,36983593
ROI_0_CD31_IntensityaSMA,26454.6091,15051,398168321,398168321
ROI_0_CD31_IntensityCD31,24488.2383,15051,368572474,368572474
ROI_0_CD31_IntensityAbeta,3097.1035,15051,46614505,46614505
ROI_0_Abeta_IntensityaSMA,24457.6188,4082,99836000,99836000
ROI_0_Abeta_IntensityCD31,25058.891,4082,102290393,102290393
ROI_0_Abeta_IntensityAbeta,11674.147,4082,47653868,47653868
ROI_1_aSMA_IntensityaSMA,33884.5291,3349,113479288,113479288
ROI_1_aSMA_IntensityCD31,14397.1015,3349,48215893,48215893
ROI_1_aSMA_IntensityAbeta,480.2108,3349,1608226,1608226
ROI_1_CD31_IntensityaSMA,14232.0026,7262,103352803,103352803
ROI_1_CD31_IntensityCD31,16143.516,7262,117234213,117234213
ROI_1_CD31_IntensityAbeta,891.7965,7262,6476226,6476226
ROI_1_Abeta_IntensityaSMA,6519.8375,517,3370756,3370756
ROI_1_Abeta_IntensityCD31,7002.7118,517,3620402,3620402
ROI_1_Abeta_IntensityAbeta,9776.7718,517,5054591,5054591
