ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,391,0.0219,8.5612,391
ROI_0CD31,396,0.0219,8.6707,396
ROI_0abeta,521,0.0219,11.4077,521
ROI_1aSMA,5322.6833,89305.3065,475343867,2.1709E10
ROI_1CD31,2577.9025,89305.3065,230220371,1.0514E10
ROI_1abeta,1190.3395,89305.3065,106303638,4.8550E9
ROI_0_aSMAaSMA,5238.9364,91837.1262,481128863,2.1974E10
ROI_0_aSMACD31,2552.9508,91837.1262,234455664,1.0708E10
ROI_0_aSMAabeta,1174.4895,91837.1262,107861742,4.9262E9
ROI_0_CD31aSMA,5238.9364,91837.1262,481128863,2.1974E10
ROI_0_CD31CD31,2552.9508,91837.1262,234455664,1.0708E10
ROI_0_CD31abeta,1174.4895,91837.1262,107861742,4.9262E9
ROI_0_AbetaaSMA,5238.9364,91837.1262,481128863,2.1974E10
ROI_0_AbetaCD31,2552.9508,91837.1262,234455664,1.0708E10
ROI_0_Abetaabeta,1174.4895,91837.1262,107861742,4.9262E9
ROI_1_aSMAaSMA,8536.0994,6547.4878,55890006.6,2.5526E9
ROI_1_aSMACD31,4872.0253,6547.4878,31899526.5,1.4569E9
ROI_1_aSMAabeta,5803.2591,6547.4878,37996768.4,1735354385
ROI_1_CD31aSMA,20062.2774,11822.3109,237182482,1.0832E10
ROI_1_CD31CD31,3031.1326,11822.3109,35834992.3,1636623681
ROI_1_CD31abeta,2016.7558,11822.3109,23842714.4,1088923104
ROI_1_AbetaaSMA,5176.9583,10910.9688,56485630.6,2.5798E9
ROI_1_AbetaCD31,10800.5035,10910.9688,117843958,5.3821E9
ROI_1_Abetaabeta,1708.2364,10910.9688,18638514.6,851241549
