ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,20835.9272,25200,525065365,525065365
ROI_0_IntensityCD31,10635.0904,25200,268004277,268004277
ROI_0_IntensityAbeta,289.0613,25200,7284344,7284344
ROI_0_aSMA_IntensityaSMA,36307.0626,13331,484009452,484009452
ROI_0_aSMA_IntensityCD31,16443.1952,13331,219204235,219204235
ROI_0_aSMA_IntensityAbeta,130.2173,13331,1735927,1735927
ROI_0_CD31_IntensityaSMA,30460.7103,13777,419657206,419657206
ROI_0_CD31_IntensityCD31,19011.1832,13777,261917071,261917071
ROI_0_CD31_IntensityAbeta,274.3066,13777,3779122,3779122
ROI_0_Abeta_IntensityaSMA,1476.4286,203,299715,299715
ROI_0_Abeta_IntensityCD31,2978.7241,203,604681,604681
ROI_0_Abeta_IntensityAbeta,14322.1872,203,2907404,2907404
