ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,30304.811,13016,394447420,394447420
ROI_0_IntensityCD31,14660.5589,13016,190821834,190821834
ROI_0_IntensityAbeta,178.5438,13016,2323926,2323926
ROI_0_aSMA_IntensityaSMA,37256.9301,10282,383075755,383075755
ROI_0_aSMA_IntensityCD31,16710.9211,10282,171821691,171821691
ROI_0_aSMA_IntensityAbeta,158.4974,10282,1629670,1629670
ROI_0_CD31_IntensityaSMA,32959.0734,8128,267891349,267891349
ROI_0_CD31_IntensityCD31,23109.7125,8128,187835743,187835743
ROI_0_CD31_IntensityAbeta,96.8381,8128,787100,787100
ROI_0_Abeta_IntensityaSMA,42705.2857,7,298937,298937
ROI_0_Abeta_IntensityCD31,454.1429,7,3179,3179
ROI_0_Abeta_IntensityAbeta,8826.7143,7,61787,61787
