ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,23325.1536,84146,1962718375,1962718375
ROI_0_IntensityCD31,14728.8265,84146,1239371837,1239371837
ROI_0_IntensityAbeta,1241.9538,84146,104505444,104505444
ROI_0_aSMA_IntensityaSMA,37618.0828,50577,1.9026E9,1.9026E9
ROI_0_aSMA_IntensityCD31,16378.8588,50577,828393544,828393544
ROI_0_aSMA_IntensityAbeta,626.6188,50577,31692497,31692497
ROI_0_CD31_IntensityaSMA,22976.553,77420,1778844730,1778844730
ROI_0_CD31_IntensityCD31,15877.2067,77420,1229213344,1229213344
ROI_0_CD31_IntensityAbeta,1274.5181,77420,98673190,98673190
ROI_0_Abeta_IntensityaSMA,11867.8107,7518,89222201,89222201
ROI_0_Abeta_IntensityCD31,15064.8086,7518,113257231,113257231
ROI_0_Abeta_IntensityAbeta,12194.682,7518,91679619,91679619
