ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,41279.0646,6762,279129035,279129035
ROI_0_IntensityCD31,13489.528,6762,91216188,91216188
ROI_0_IntensityAbeta,4153.9576,6762,28089061,28089061
ROI_1_IntensityaSMA,38467.2358,1887,72587674,72587674
ROI_1_IntensityCD31,2078.6455,1887,3922404,3922404
ROI_1_IntensityAbeta,441.8564,1887,833783,833783
ROI_0_aSMA_IntensityaSMA,41629.5596,6698,278834790,278834790
ROI_0_aSMA_IntensityCD31,13586.8361,6698,91004628,91004628
ROI_0_aSMA_IntensityAbeta,4134.7024,6698,27694237,27694237
ROI_0_CD31_IntensityaSMA,53099.3678,3260,173103939,173103939
ROI_0_CD31_IntensityCD31,26839.9071,3260,87498097,87498097
ROI_0_CD31_IntensityAbeta,4407.9199,3260,14369819,14369819
ROI_0_Abeta_IntensityaSMA,44611.0349,1174,52373355,52373355
ROI_0_Abeta_IntensityCD31,16458.9617,1174,19322821,19322821
ROI_0_Abeta_IntensityAbeta,23635.1942,1174,27747718,27747718
ROI_1_aSMA_IntensityaSMA,40017.4931,1805,72231575,72231575
ROI_1_aSMA_IntensityCD31,2027.7357,1805,3660063,3660063
ROI_1_aSMA_IntensityAbeta,459.2288,1805,828908,828908
ROI_1_CD31_IntensityaSMA,35340.9295,440,15550009,15550009
ROI_1_CD31_IntensityCD31,4740.8068,440,2085955,2085955
ROI_1_CD31_IntensityAbeta,594.8068,440,261715,261715
ROI_1_Abeta_IntensityaSMA,39157.0896,134,5247050,5247050
ROI_1_Abeta_IntensityCD31,2208.709,134,295967,295967
ROI_1_Abeta_IntensityAbeta,5003.4254,134,670459,670459
