ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,14023.5591,71689,1005334925,1005334925
ROI_0_IntensityCD31,6308.8081,71689,452272142,452272142
ROI_0_IntensityAbeta,4732.091,71689,339238874,339238874
ROI_0_aSMA_IntensityaSMA,20905.6102,43192,902955117,902955117
ROI_0_aSMA_IntensityCD31,6269.8943,43192,270809276,270809276
ROI_0_aSMA_IntensityAbeta,3741.0259,43192,161582389,161582389
ROI_0_CD31_IntensityaSMA,13208.4214,53741,709833774,709833774
ROI_0_CD31_IntensityCD31,7813.0218,53741,419879607,419879607
ROI_0_CD31_IntensityAbeta,4901.0841,53741,263389159,263389159
ROI_0_Abeta_IntensityaSMA,14082.1616,27686,389878726,389878726
ROI_0_Abeta_IntensityCD31,6286.6494,27686,174052176,174052176
ROI_0_Abeta_IntensityAbeta,11853.2892,27686,328170165,328170165
