ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4612.8699,91476.8765,421970934,1.9272E10
ROI_0CD31,2410.4633,91476.8765,220501652,1.0071E10
ROI_0abeta,1341.8067,91476.8765,122744282,5.6059E9
ROI_0_aSMAaSMA,9007.0688,3345.3318,30131633.9,1.3761E9
ROI_0_aSMACD31,6359.1843,3345.3318,21273581.5,971587966
ROI_0_aSMAabeta,9943.9359,3345.3318,33265765.1,1519284239
ROI_0_CD31aSMA,24357.5032,7757.2899,188948214,8.6295E9
ROI_0_CD31CD31,3918.7953,7757.2899,30399231.5,1388366485
ROI_0_CD31abeta,2521.2477,7757.2899,19558049.7,893237734
ROI_0_AbetaaSMA,7268.8786,6975.4389,50703618.8,2.3157E9
ROI_0_AbetaCD31,12647.5421,6975.4389,88222157.5,4.0292E9
ROI_0_Abetaabeta,2610.8696,6975.4389,18211961.2,831760384
