ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,19358.2086,24635,476889469,476889469
ROI_0_IntensityCD31,7329.8305,24635,180570375,180570375
ROI_0_IntensityAbeta,579.416,24635,14273914,14273914
ROI_0_aSMA_IntensityaSMA,30496.1157,14121,430635650,430635650
ROI_0_aSMA_IntensityCD31,8940.2003,14121,126244568,126244568
ROI_0_aSMA_IntensityAbeta,684.9167,14121,9671709,9671709
ROI_0_CD31_IntensityaSMA,23958.4938,13346,319750058,319750058
ROI_0_CD31_IntensityCD31,12902.7389,13346,172199954,172199954
ROI_0_CD31_IntensityAbeta,665.0211,13346,8875371,8875371
ROI_0_Abeta_IntensityaSMA,18296.4502,331,6056125,6056125
ROI_0_Abeta_IntensityCD31,5319.8127,331,1760858,1760858
ROI_0_Abeta_IntensityAbeta,7865.1601,331,2603368,2603368
