ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,34151.709,57327,1.9578E9,1.9578E9
ROI_0_IntensityCD31,7278.0182,57327,417226947,417226947
ROI_0_IntensityAbeta,663.2128,57327,38020002,38020002
ROI_1_IntensityaSMA,28687.9939,329,9438350,9438350
ROI_1_IntensityCD31,722.7204,329,237775,237775
ROI_1_IntensityAbeta,395.3009,329,130054,130054
ROI_0_aSMA_IntensityaSMA,35874.913,54301,1.9480E9,1.9480E9
ROI_0_aSMA_IntensityCD31,7302.4804,54301,396531988,396531988
ROI_0_aSMA_IntensityAbeta,605.4792,54301,32878125,32878125
ROI_0_CD31_IntensityaSMA,35396.1159,37794,1337760805,1337760805
ROI_0_CD31_IntensityCD31,10449.8046,37794,394939914,394939914
ROI_0_CD31_IntensityAbeta,702.2072,37794,26539220,26539220
ROI_0_Abeta_IntensityaSMA,33606.6934,2948,99072532,99072532
ROI_0_Abeta_IntensityCD31,8176.2782,2948,24103668,24103668
ROI_0_Abeta_IntensityAbeta,5506.5695,2948,16233367,16233367
ROI_1_aSMA_IntensityaSMA,29610.5411,316,9356931,9356931
ROI_1_aSMA_IntensityCD31,735.5823,316,232444,232444
ROI_1_aSMA_IntensityAbeta,396.1551,316,125185,125185
ROI_1_CD31_IntensityaSMA,39476.8462,13,513199,513199
ROI_1_CD31_IntensityCD31,6065.6923,13,78854,78854
ROI_1_CD31_IntensityAbeta,366.5385,13,4765,4765
ROI_1_Abeta_IntensityaSMA,27267.5,2,54535,54535
ROI_1_Abeta_IntensityCD31,347,2,694,694
ROI_1_Abeta_IntensityAbeta,2043.5,2,4087,4087
