ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,14042.0337,61381,861914073,861914073
ROI_0_IntensityCD31,5331.5173,61381,327253866,327253866
ROI_0_IntensityAbeta,1724.9111,61381,105876771,105876771
ROI_0_aSMA_IntensityaSMA,18136.7869,43310,785504241,785504241
ROI_0_aSMA_IntensityCD31,5141.2734,43310,222668553,222668553
ROI_0_aSMA_IntensityAbeta,1854.449,43310,80316187,80316187
ROI_0_CD31_IntensityaSMA,12987.1857,45297,588280549,588280549
ROI_0_CD31_IntensityCD31,6612.2123,45297,299513382,299513382
ROI_0_CD31_IntensityAbeta,1724.9145,45297,78133452,78133452
ROI_0_Abeta_IntensityaSMA,12703.9184,7231,91862034,91862034
ROI_0_Abeta_IntensityCD31,4912.0149,7231,35518780,35518780
ROI_0_Abeta_IntensityAbeta,11384.8834,7231,82324092,82324092
