ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5337.2419,87493.7892,466975514,2.1327E10
ROI_0CD31,2690.6373,87493.7892,235414053,1.0752E10
ROI_0abeta,1314.6685,87493.7892,115025326,5.2533E9
ROI_0_aSMAaSMA,9032.6482,7732.3945,69843999.8,3.1899E9
ROI_0_aSMACD31,4809.3688,7732.3945,37187937.1,1698414166
ROI_0_aSMAabeta,6063.8449,7732.3945,46888041.5,2141428652
ROI_0_CD31aSMA,19557.8395,12436.9446,243239767,1.1109E10
ROI_0_CD31CD31,3955.5312,12436.9446,49194722.9,2.2468E9
ROI_0_CD31abeta,2335.6383,12436.9446,29048203.9,1326663558
ROI_0_AbetaaSMA,5835.6246,8633.7303,50383209.1,2.3011E9
ROI_0_AbetaCD31,10003.5811,8633.7303,86368221.6,3.9445E9
ROI_0_Abetaabeta,1587.023,8633.7303,13701928.5,625782209
