ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,13164.9336,36035,474398381,474398381
ROI_0_IntensityCD31,9463.7937,36035,341027807,341027807
ROI_0_IntensityAbeta,837.443,36035,30177260,30177260
ROI_0_aSMA_IntensityaSMA,31186.9058,13873,432655944,432655944
ROI_0_aSMA_IntensityCD31,8013.7516,13873,111174776,111174776
ROI_0_aSMA_IntensityAbeta,569.4484,13873,7899957,7899957
ROI_0_CD31_IntensityaSMA,11726.3388,28990,339946563,339946563
ROI_0_CD31_IntensityCD31,11341.5922,28990,328792758,328792758
ROI_0_CD31_IntensityAbeta,852.5372,28990,24715053,24715053
ROI_0_Abeta_IntensityaSMA,7731.7682,2493,19275298,19275298
ROI_0_Abeta_IntensityCD31,9536.7176,2493,23775037,23775037
ROI_0_Abeta_IntensityAbeta,6822.4095,2493,17008267,17008267
