ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,12057.2991,137375,1656371463,1656371463
ROI_0_IntensityCD31,7838.3111,137375,1076787989,1076787989
ROI_0_IntensityAbeta,102.0717,137375,14022106,14022106
ROI_0_aSMA_IntensityaSMA,32093.7575,44078,1414628644,1414628644
ROI_0_aSMA_IntensityCD31,8135.93,44078,358615523,358615523
ROI_0_aSMA_IntensityAbeta,89.5532,44078,3947324,3947324
ROI_0_CD31_IntensityaSMA,11301.4309,91914,1038759719,1038759719
ROI_0_CD31_IntensityCD31,11399.5249,91914,1047775931,1047775931
ROI_0_CD31_IntensityAbeta,97.6888,91914,8978964,8978964
ROI_0_Abeta_IntensityaSMA,272.7917,24,6547,6547
ROI_0_Abeta_IntensityCD31,3663.625,24,87927,87927
ROI_0_Abeta_IntensityAbeta,9715.4167,24,233170,233170
