ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,24399.2793,8790,214469665,214469665
ROI_0_IntensityCD31,18723.782,8790,164582044,164582044
ROI_0_IntensityAbeta,207.0605,8790,1820062,1820062
ROI_1_IntensityaSMA,19922.3073,23306,464309295,464309295
ROI_1_IntensityCD31,10894.8734,23306,253915919,253915919
ROI_1_IntensityAbeta,233.0196,23306,5430755,5430755
ROI_0_aSMA_IntensityaSMA,38745.6305,5234,202794630,202794630
ROI_0_aSMA_IntensityCD31,16455.274,5234,86126904,86126904
ROI_0_aSMA_IntensityAbeta,175.4809,5234,918467,918467
ROI_0_CD31_IntensityaSMA,19941.6704,6289,125413165,125413165
ROI_0_CD31_IntensityCD31,26003.169,6289,163533930,163533930
ROI_0_CD31_IntensityAbeta,182.5872,6289,1148291,1148291
ROI_0_Abeta_IntensityaSMA,567,8,4536,4536
ROI_0_Abeta_IntensityCD31,2052.125,8,16417,16417
ROI_0_Abeta_IntensityAbeta,38422.125,8,307377,307377
ROI_1_aSMA_IntensityaSMA,31512.9573,13404,422399679,422399679
ROI_1_aSMA_IntensityCD31,12005.1293,13404,160916753,160916753
ROI_1_aSMA_IntensityAbeta,231.3492,13404,3101005,3101005
ROI_1_CD31_IntensityaSMA,21555.3744,15864,341954460,341954460
ROI_1_CD31_IntensityCD31,15815.399,15864,250895490,250895490
ROI_1_CD31_IntensityAbeta,232.7753,15864,3692748,3692748
