ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,27466.4876,25776,707976185,707976185
ROI_0_IntensityCD31,7614.4079,25776,196268978,196268978
ROI_0_IntensityAbeta,1072.764,25776,27651565,27651565
ROI_0_aSMA_IntensityaSMA,37976.2251,17947,681559311,681559311
ROI_0_aSMA_IntensityCD31,9348.6898,17947,167780935,167780935
ROI_0_aSMA_IntensityAbeta,1188.7137,17947,21333844,21333844
ROI_0_CD31_IntensityaSMA,30945.0892,16758,518577804,518577804
ROI_0_CD31_IntensityCD31,11329.661,16758,189862459,189862459
ROI_0_CD31_IntensityAbeta,1166.2094,16758,19543337,19543337
ROI_0_Abeta_IntensityaSMA,30352.6722,1455,44163138,44163138
ROI_0_Abeta_IntensityCD31,7902.5196,1455,11498166,11498166
ROI_0_Abeta_IntensityAbeta,9809.7711,1455,14273217,14273217
