ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,22338.4179,46028,1028192700,1028192700
ROI_0_IntensityCD31,6945.4771,46028,319686421,319686421
ROI_0_IntensityAbeta,2029.9193,46028,93433124,93433124
ROI_0_aSMA_IntensityaSMA,32567.7546,29585,963517019,963517019
ROI_0_aSMA_IntensityCD31,8197.6793,29585,242528341,242528341
ROI_0_aSMA_IntensityAbeta,1491.7091,29585,44132215,44132215
ROI_0_CD31_IntensityaSMA,23258.5579,31072,722689912,722689912
ROI_0_CD31_IntensityCD31,9917.4109,31072,308153790,308153790
ROI_0_CD31_IntensityAbeta,1764.3228,31072,54821039,54821039
ROI_0_Abeta_IntensityaSMA,16767.0342,3915,65642939,65642939
ROI_0_Abeta_IntensityCD31,5851.4909,3915,22908587,22908587
ROI_0_Abeta_IntensityAbeta,20801.0054,3915,81435936,81435936
