ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,13786.3913,5011,69083607,69083607
ROI_0_IntensityCD31,17357.535,5011,86978608,86978608
ROI_0_IntensityAbeta,374.5344,5011,1876792,1876792
ROI_1_IntensityaSMA,33100.69,3097,102512837,102512837
ROI_1_IntensityCD31,14843.7546,3097,45971108,45971108
ROI_1_IntensityAbeta,341.66,3097,1058121,1058121
ROI_2_IntensityaSMA,14261.5565,14963,213395670,213395670
ROI_2_IntensityCD31,14660.949,14963,219371780,219371780
ROI_2_IntensityAbeta,2694.9307,14963,40324248,40324248
ROI_3_IntensityaSMA,22483.0091,5361,120531412,120531412
ROI_3_IntensityCD31,14103.5893,5361,75609342,75609342
ROI_3_IntensityAbeta,860.8616,5361,4615079,4615079
ROI_0_aSMA_IntensityaSMA,27994.1598,2353,65870258,65870258
ROI_0_aSMA_IntensityCD31,21212.9941,2353,49914175,49914175
ROI_0_aSMA_IntensityAbeta,448.5861,2353,1055523,1055523
ROI_0_CD31_IntensityaSMA,13247.5374,4758,63031783,63031783
ROI_0_CD31_IntensityCD31,18189.7982,4758,86547060,86547060
ROI_0_CD31_IntensityAbeta,342.0349,4758,1627402,1627402
ROI_0_Abeta_IntensityaSMA,40643.1333,105,4267529,4267529
ROI_0_Abeta_IntensityCD31,14190.0095,105,1489951,1489951
ROI_0_Abeta_IntensityAbeta,4021.7238,105,422281,422281
ROI_1_aSMA_IntensityaSMA,37976.3445,2691,102194343,102194343
ROI_1_aSMA_IntensityCD31,15706.1698,2691,42265303,42265303
ROI_1_aSMA_IntensityAbeta,365.6704,2691,984019,984019
ROI_1_CD31_IntensityaSMA,32707.6612,2302,75293036,75293036
ROI_1_CD31_IntensityCD31,19458.1507,2302,44792663,44792663
ROI_1_CD31_IntensityAbeta,323.8775,2302,745566,745566
ROI_2_aSMA_IntensityaSMA,36864.9516,5307,195642298,195642298
ROI_2_aSMA_IntensityCD31,11958.3239,5307,63462825,63462825
ROI_2_aSMA_IntensityAbeta,1678.4594,5307,8907584,8907584
ROI_2_CD31_IntensityaSMA,11028.9355,13006,143442335,143442335
ROI_2_CD31_IntensityCD31,16735.7021,13006,217664541,217664541
ROI_2_CD31_IntensityAbeta,2731.0174,13006,35519612,35519612
ROI_2_Abeta_IntensityaSMA,9801.5185,3030,29698601,29698601
ROI_2_Abeta_IntensityCD31,15897.5356,3030,48169533,48169533
ROI_2_Abeta_IntensityAbeta,11668.1475,3030,35354487,35354487
ROI_3_aSMA_IntensityaSMA,33854.4867,3409,115409945,115409945
ROI_3_aSMA_IntensityCD31,11969.9495,3409,40805558,40805558
ROI_3_aSMA_IntensityAbeta,812.5119,3409,2769853,2769853
ROI_3_CD31_IntensityaSMA,17694.9302,3569,63153206,63153206
ROI_3_CD31_IntensityCD31,20602.4929,3569,73530297,73530297
ROI_3_CD31_IntensityAbeta,992.2502,3569,3541341,3541341
ROI_3_Abeta_IntensityaSMA,20803.8728,464,9652997,9652997
ROI_3_Abeta_IntensityCD31,15457.2414,464,7172160,7172160
ROI_3_Abeta_IntensityAbeta,4639.097,464,2152541,2152541
