ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,19968.8505,2047,40876237,40876237
ROI_0_IntensityCD31,7460.4436,2047,15271528,15271528
ROI_0_IntensityAbeta,7578.2809,2047,15512741,15512741
ROI_1_IntensityaSMA,20842.3723,419,8732954,8732954
ROI_1_IntensityCD31,8062.1289,419,3378032,3378032
ROI_1_IntensityAbeta,8529.778,419,3573977,3573977
ROI_2_IntensityaSMA,32225.1779,1293,41667155,41667155
ROI_2_IntensityCD31,9845.4346,1293,12730147,12730147
ROI_2_IntensityAbeta,11629.5669,1293,15037030,15037030
ROI_3_IntensityaSMA,18825.97,14015,263845970,263845970
ROI_3_IntensityCD31,9054.7364,14015,126902130,126902130
ROI_3_IntensityAbeta,7121.1565,14015,99803008,99803008
ROI_4_IntensityaSMA,18444.2011,8551,157716364,157716364
ROI_4_IntensityCD31,5367.0414,8551,45893571,45893571
ROI_4_IntensityAbeta,5702.2062,8551,48759565,48759565
ROI_5_IntensityaSMA,18859.7989,716,13503616,13503616
ROI_5_IntensityCD31,4488.067,716,3213456,3213456
ROI_5_IntensityAbeta,4281.831,716,3065791,3065791
ROI_0_aSMA_IntensityaSMA,26780.6374,1445,38698021,38698021
ROI_0_aSMA_IntensityCD31,6945.2657,1445,10035909,10035909
ROI_0_aSMA_IntensityAbeta,6290.5792,1445,9089887,9089887
ROI_0_CD31_IntensityaSMA,18235.9871,1396,25457438,25457438
ROI_0_CD31_IntensityCD31,10159.9577,1396,14183301,14183301
ROI_0_CD31_IntensityAbeta,9880.841,1396,13793654,13793654
ROI_0_Abeta_IntensityaSMA,13874.6414,1361,18883387,18883387
ROI_0_Abeta_IntensityCD31,8656.3608,1361,11781307,11781307
ROI_0_Abeta_IntensityAbeta,11129.8207,1361,15147686,15147686
ROI_1_aSMA_IntensityaSMA,29931.8556,277,8291124,8291124
ROI_1_aSMA_IntensityCD31,7572.6029,277,2097611,2097611
ROI_1_aSMA_IntensityAbeta,4978.7978,277,1379127,1379127
ROI_1_CD31_IntensityaSMA,19131.8685,289,5529110,5529110
ROI_1_CD31_IntensityCD31,10946.8028,289,3163626,3163626
ROI_1_CD31_IntensityAbeta,11666.6817,289,3371671,3371671
ROI_1_Abeta_IntensityaSMA,12133.3908,238,2887747,2887747
ROI_1_Abeta_IntensityCD31,11546.2017,238,2747996,2747996
ROI_1_Abeta_IntensityAbeta,14787.9622,238,3519535,3519535
ROI_2_aSMA_IntensityaSMA,40284.4228,1010,40687267,40687267
ROI_2_aSMA_IntensityCD31,10404.5842,1010,10508630,10508630
ROI_2_aSMA_IntensityAbeta,10996.2762,1010,11106239,11106239
ROI_2_CD31_IntensityaSMA,34439.3307,1149,39570791,39570791
ROI_2_CD31_IntensityCD31,10781.4621,1149,12387900,12387900
ROI_2_CD31_IntensityAbeta,11473.9408,1149,13183558,13183558
ROI_2_Abeta_IntensityaSMA,30361.3658,1192,36190748,36190748
ROI_2_Abeta_IntensityCD31,9800.9312,1192,11682710,11682710
ROI_2_Abeta_IntensityAbeta,12499.0042,1192,14898813,14898813
ROI_3_aSMA_IntensityaSMA,24820.9248,10087,250368668,250368668
ROI_3_aSMA_IntensityCD31,9524.932,10087,96077989,96077989
ROI_3_aSMA_IntensityAbeta,7062.4785,10087,71239221,71239221
ROI_3_CD31_IntensityaSMA,20108.2782,11294,227102894,227102894
ROI_3_CD31_IntensityCD31,10785.0413,11294,121806257,121806257
ROI_3_CD31_IntensityAbeta,7149.8881,11294,80750836,80750836
ROI_3_Abeta_IntensityaSMA,17749.1685,10584,187857199,187857199
ROI_3_Abeta_IntensityCD31,9436.1348,10584,99872051,99872051
ROI_3_Abeta_IntensityAbeta,9217.3703,10584,97556647,97556647
ROI_4_aSMA_IntensityaSMA,27568.1453,5356,147654986,147654986
ROI_4_aSMA_IntensityCD31,3678.9472,5356,19704441,19704441
ROI_4_aSMA_IntensityAbeta,4967.7954,5356,26607512,26607512
ROI_4_CD31_IntensityaSMA,15925.5291,5060,80583177,80583177
ROI_4_CD31_IntensityCD31,8081.7599,5060,40893705,40893705
ROI_4_CD31_IntensityAbeta,5859.7737,5060,29650455,29650455
ROI_4_Abeta_IntensityaSMA,16005.8287,5417,86703574,86703574
ROI_4_Abeta_IntensityCD31,5940.705,5417,32180799,32180799
ROI_4_Abeta_IntensityAbeta,8637.2477,5417,46787971,46787971
ROI_5_aSMA_IntensityaSMA,25126.6468,504,12663830,12663830
ROI_5_aSMA_IntensityCD31,3978.3651,504,2005096,2005096
ROI_5_aSMA_IntensityAbeta,4727.6151,504,2382718,2382718
ROI_5_CD31_IntensityaSMA,17669.3276,406,7173747,7173747
ROI_5_CD31_IntensityCD31,6454.633,406,2620581,2620581
ROI_5_CD31_IntensityAbeta,2217.5887,406,900341,900341
ROI_5_Abeta_IntensityaSMA,17431.5217,391,6815725,6815725
ROI_5_Abeta_IntensityCD31,3067.2813,391,1199307,1199307
ROI_5_Abeta_IntensityAbeta,7010.2404,391,2741004,2741004
