ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,25347.1684,24015,608712250,608712250
ROI_0_IntensityCD31,5107.826,24015,122664441,122664441
ROI_0_IntensityAbeta,5476.5807,24015,131520086,131520086
ROI_1_IntensityaSMA,13509.7471,63781,861665179,861665179
ROI_1_IntensityCD31,6598.4189,63781,420853755,420853755
ROI_1_IntensityAbeta,3174.8698,63781,202496370,202496370
ROI_2_IntensityaSMA,16041.0563,9206,147673964,147673964
ROI_2_IntensityCD31,5468.6066,9206,50343992,50343992
ROI_2_IntensityAbeta,3714.487,9206,34195567,34195567
ROI_0_aSMA_IntensityaSMA,30987.9697,19094,591684293,591684293
ROI_0_aSMA_IntensityCD31,4586.5026,19094,87574680,87574680
ROI_0_aSMA_IntensityAbeta,4599.4437,19094,87821778,87821778
ROI_0_CD31_IntensityaSMA,24555.8428,14088,345942714,345942714
ROI_0_CD31_IntensityCD31,7563.0057,14088,106547624,106547624
ROI_0_CD31_IntensityAbeta,5589.7611,14088,78748555,78748555
ROI_0_Abeta_IntensityaSMA,21514.1367,11619,249972754,249972754
ROI_0_Abeta_IntensityCD31,5620.9101,11619,65309355,65309355
ROI_0_Abeta_IntensityAbeta,10927.0633,11619,126961548,126961548
ROI_1_aSMA_IntensityaSMA,28100.3409,28308,795464450,795464450
ROI_1_aSMA_IntensityCD31,4437.1623,28308,125607190,125607190
ROI_1_aSMA_IntensityAbeta,3778.751,28308,106968883,106968883
ROI_1_CD31_IntensityaSMA,10100.8927,46927,474004592,474004592
ROI_1_CD31_IntensityCD31,8395.9856,46927,393998416,393998416
ROI_1_CD31_IntensityAbeta,2924.7978,46927,137251988,137251988
ROI_1_Abeta_IntensityaSMA,16568.84,17735,293848377,293848377
ROI_1_Abeta_IntensityCD31,6268.2433,17735,111167295,111167295
ROI_1_Abeta_IntensityAbeta,10355.6414,17735,183657301,183657301
ROI_2_aSMA_IntensityaSMA,23281.7076,5845,136081581,136081581
ROI_2_aSMA_IntensityCD31,4577.4279,5845,26755066,26755066
ROI_2_aSMA_IntensityAbeta,2685.5938,5845,15697296,15697296
ROI_2_CD31_IntensityaSMA,13714.3639,5292,72576414,72576414
ROI_2_CD31_IntensityCD31,8377.7593,5292,44335102,44335102
ROI_2_CD31_IntensityAbeta,4822.3182,5292,25519708,25519708
ROI_2_Abeta_IntensityaSMA,14178.4346,2262,32071619,32071619
ROI_2_Abeta_IntensityCD31,5768.0822,2262,13047402,13047402
ROI_2_Abeta_IntensityAbeta,14083.2489,2262,31856309,31856309
