ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,30901.6875,7970,246286449,246286449
ROI_0_IntensityCD31,14346.1745,7970,114339011,114339011
ROI_0_IntensityAbeta,743.6314,7970,5926742,5926742
ROI_1_IntensityaSMA,17897.8229,23373,418325815,418325815
ROI_1_IntensityCD31,14940.213,23373,349197599,349197599
ROI_1_IntensityAbeta,5892.418,23373,137723487,137723487
ROI_0_aSMA_IntensityaSMA,35275.9985,6886,242910526,242910526
ROI_0_aSMA_IntensityCD31,15511.4975,6886,106812172,106812172
ROI_0_aSMA_IntensityAbeta,812.634,6886,5595798,5595798
ROI_0_CD31_IntensityaSMA,31462.253,6805,214100632,214100632
ROI_0_CD31_IntensityCD31,16524.1769,6805,112447024,112447024
ROI_0_CD31_IntensityAbeta,806.0946,6805,5485474,5485474
ROI_0_Abeta_IntensityaSMA,38591.6454,423,16324266,16324266
ROI_0_Abeta_IntensityCD31,19574.487,423,8280008,8280008
ROI_0_Abeta_IntensityAbeta,10532.4468,423,4455225,4455225
ROI_1_aSMA_IntensityaSMA,28413.903,13676,388588538,388588538
ROI_1_aSMA_IntensityCD31,14699.5771,13676,201031416,201031416
ROI_1_aSMA_IntensityAbeta,5591.5639,13676,76470228,76470228
ROI_1_CD31_IntensityaSMA,16662.4655,20325,338664612,338664612
ROI_1_CD31_IntensityCD31,16919.8927,20325,343896819,343896819
ROI_1_CD31_IntensityAbeta,6007.5763,20325,122103988,122103988
ROI_1_Abeta_IntensityaSMA,16406.4094,7805,128052025,128052025
ROI_1_Abeta_IntensityCD31,16996.5152,7805,132657801,132657801
ROI_1_Abeta_IntensityAbeta,17277.0434,7805,134847324,134847324
