ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,23329.7753,11475,267709172,267709172
ROI_0_IntensityCD31,8373.5779,11475,96086806,96086806
ROI_0_IntensityAbeta,3463.2193,11475,39740441,39740441
ROI_0_aSMA_IntensityaSMA,31429.0358,7993,251212283,251212283
ROI_0_aSMA_IntensityCD31,8169.9109,7993,65302098,65302098
ROI_0_aSMA_IntensityAbeta,1879.4016,7993,15022057,15022057
ROI_0_CD31_IntensityaSMA,21681.1301,8698,188582470,188582470
ROI_0_CD31_IntensityCD31,10859.57,8698,94456540,94456540
ROI_0_CD31_IntensityAbeta,3838.6577,8698,33388645,33388645
ROI_0_Abeta_IntensityaSMA,13326.5584,1739,23174885,23174885
ROI_0_Abeta_IntensityCD31,6893.6136,1739,11987994,11987994
ROI_0_Abeta_IntensityAbeta,21298.6147,1739,37038291,37038291
