ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,11428.0149,21253,242879600,242879600
ROI_0_IntensityCD31,7192.4724,21253,152861616,152861616
ROI_0_IntensityAbeta,1766.0655,21253,37534190,37534190
ROI_1_IntensityaSMA,11981.753,32853,393636532,393636532
ROI_1_IntensityCD31,7458.8073,32853,245044197,245044197
ROI_1_IntensityAbeta,6241.7908,32853,205061553,205061553
ROI_0_aSMA_IntensityaSMA,34963.2304,5690,198940781,198940781
ROI_0_aSMA_IntensityCD31,6805.8875,5690,38725500,38725500
ROI_0_aSMA_IntensityAbeta,1673.5564,5690,9522536,9522536
ROI_0_CD31_IntensityaSMA,9844.0912,15785,155388980,155388980
ROI_0_CD31_IntensityCD31,9486.2265,15785,149740086,149740086
ROI_0_CD31_IntensityAbeta,1653.076,15785,26093804,26093804
ROI_0_Abeta_IntensityaSMA,13965.5505,1375,19202632,19202632
ROI_0_Abeta_IntensityCD31,9056.9062,1375,12453246,12453246
ROI_0_Abeta_IntensityAbeta,22558.2655,1375,31017615,31017615
ROI_1_aSMA_IntensityaSMA,34506.8177,9386,323880991,323880991
ROI_1_aSMA_IntensityCD31,7747.8364,9386,72721192,72721192
ROI_1_aSMA_IntensityAbeta,6906.5612,9386,64824983,64824983
ROI_1_CD31_IntensityaSMA,11180.232,26654,297997904,297997904
ROI_1_CD31_IntensityCD31,9044.7473,26654,241078694,241078694
ROI_1_CD31_IntensityAbeta,5874.2271,26654,156571650,156571650
ROI_1_Abeta_IntensityaSMA,13407.3902,6638,88998256,88998256
ROI_1_Abeta_IntensityCD31,8361.3926,6638,55502924,55502924
ROI_1_Abeta_IntensityAbeta,29509.1136,6638,195881496,195881496
