ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,18585.0928,17121,318195373,318195373
ROI_0_IntensityCD31,9244.761,17121,158279553,158279553
ROI_0_IntensityAbeta,6804.5971,17121,116501507,116501507
ROI_0_aSMA_IntensityaSMA,38678.6347,7730,298985846,298985846
ROI_0_aSMA_IntensityCD31,6809.1625,7730,52634826,52634826
ROI_0_aSMA_IntensityAbeta,7845.2026,7730,60643416,60643416
ROI_0_CD31_IntensityaSMA,14748.9932,14189,209273464,209273464
ROI_0_CD31_IntensityCD31,10835.5249,14189,153745263,153745263
ROI_0_CD31_IntensityAbeta,6491.1696,14189,92103206,92103206
ROI_0_Abeta_IntensityaSMA,15655.6736,8046,125965550,125965550
ROI_0_Abeta_IntensityCD31,9709.7103,8046,78124329,78124329
ROI_0_Abeta_IntensityAbeta,14237.1007,8046,114551712,114551712
