ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,4001.6412,91364.9458,365609735,1.6698E10
ROI_0CD31,2855.3998,91364.9458,260883450,1.1915E10
ROI_0abeta,1402.4263,91364.9458,128132603,5.8520E9
ROI_0_aSMAaSMA,8159.9355,4466.8944,36449570.1,1664692130
ROI_0_aSMACD31,4947.3624,4466.8944,22099345.3,1009301512
ROI_0_aSMAabeta,9831.1595,4466.8944,43914751.2,2.0056E9
ROI_0_CD31aSMA,20434.791,6623.5534,135350929,6.1816E9
ROI_0_CD31CD31,3313.854,6623.5534,21949488.9,1002457406
ROI_0_CD31abeta,3065.3762,6623.5534,20303683.2,927291641
ROI_0_AbetaaSMA,4783.3179,10372.6416,49615642.6,2.2660E9
ROI_0_AbetaCD31,13277.3018,10372.6416,137720693,6.2899E9
ROI_0_Abetaabeta,1978.9007,10372.6416,20526427.8,937464632
