ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,5962.4382,90785.8707,541305148,2.4722E10
ROI_0CD31,3029.3753,90785.8707,275024476,1.2561E10
ROI_0abeta,1332.8351,90785.8707,121002591,5.5263E9
ROI_0_aSMAaSMA,11582.1381,5133.6836,59459032.3,2.7156E9
ROI_0_aSMACD31,5771.9001,5133.6836,29631108.7,1353285468
ROI_0_aSMAabeta,8110.9255,5133.6836,41638925.2,1901695710
ROI_0_CD31aSMA,26258.8253,10075.9332,264582170,1.2084E10
ROI_0_CD31CD31,5360.4878,10075.9332,54011916.9,2.4668E9
ROI_0_CD31abeta,2607.5189,10075.9332,26273186.5,1199925451
ROI_0_AbetaaSMA,6650.4344,8252.9425,54885652.8,2.5067E9
ROI_0_AbetaCD31,13768.4173,8252.9425,113629956,5.1896E9
ROI_0_Abetaabeta,1736.8753,8252.9425,14334332.3,654664790
