ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0aSMA,3843.9227,90729.1171,348755709,1.5928E10
ROI_0CD31,1725.9842,90729.1171,156597026,7.1520E9
ROI_0abeta,867.0914,90729.1171,78670436.1,3.5930E9
ROI_1aSMA,3820.8361,91618.1037,350057754,1.5988E10
ROI_1CD31,1698.8084,91618.1037,155641600,7.1083E9
ROI_1abeta,863.5683,91618.1037,79118489.5,3.6134E9
ROI_2aSMA,3820.3266,91705.2485,350343996,1.6001E10
ROI_2CD31,1721.147,91705.2485,157838214,7.2086E9
ROI_2abeta,863.2359,91705.2485,79163265.4,3.6155E9
ROI_0_aSMAaSMA,8048.8545,2832.0532,22794784.5,1041062986
ROI_0_aSMACD31,4615.854,2832.0532,13072344.3,597028406
ROI_0_aSMAabeta,7425.6791,2832.0532,21029918.5,960459609
ROI_0_CD31aSMA,16153.8881,9195.2013,148538253,6.7839E9
ROI_0_CD31CD31,3244.3253,9195.2013,29832224.5,1362470646
ROI_0_CD31abeta,1580.5703,9195.2013,14533662.1,663768403
ROI_0_AbetaaSMA,5244.6342,4902.8593,25713703.3,1174373235
ROI_0_AbetaCD31,13559.2817,4902.8593,66479250.5,3.0362E9
ROI_0_Abetaabeta,1294.4528,4902.8593,6346520.11,289852584
ROI_1_aSMAaSMA,11061.2467,1943.0666,21492739.5,981597153
ROI_1_aSMACD31,7219.3975,1943.0666,14027770.5,640663775
ROI_1_aSMAabeta,10592.4649,1943.0666,20581865.2,939996518
ROI_1_CD31aSMA,17726.0296,8306.2147,147236208,6.7244E9
ROI_1_CD31CD31,3706.5802,8306.2147,30787650.7,1406106015
ROI_1_CD31abeta,1695.7916,8306.2147,14085608.8,643305312
ROI_1_AbetaaSMA,6106.2016,3974.4605,24268856.9,1108385503
ROI_1_AbetaCD31,16628.1687,3974.4605,66087999,3.0183E9
ROI_1_Abetaabeta,1473.4953,3974.4605,5856348.85,267465921
ROI_2_aSMAaSMA,11426.3961,1855.9218,21206498,968524190
ROI_2_aSMACD31,6374.8138,1855.9218,11831156,540341965
ROI_2_aSMAabeta,11065.7081,1855.9218,20537089.2,937951552
ROI_2_CD31aSMA,17879.1479,8219.0699,146949966,6.7114E9
ROI_2_CD31CD31,3478.6219,8219.0699,28591036.2,1305784205
ROI_2_CD31abeta,1708.3238,8219.0699,14040832.8,641260346
ROI_2_AbetaaSMA,6134.9065,3940.3251,24173526.2,1104031646
ROI_2_AbetaCD31,16663.3159,3940.3251,65658881.7,2.9987E9
ROI_2_Abetaabeta,1488.8021,3940.3251,5866364.15,267923331
