ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,29191.669,4208,122838543,122838543
ROI_0_IntensityCD31,20878.255,4208,87855697,87855697
ROI_0_IntensityAbeta,2675.8931,4208,11260158,11260158
ROI_1_IntensityaSMA,19939.6421,23916,476876481,476876481
ROI_1_IntensityCD31,15166.782,23916,362728759,362728759
ROI_1_IntensityAbeta,3485.3967,23916,83356747,83356747
ROI_2_IntensityaSMA,20827.5109,8595,179012456,179012456
ROI_2_IntensityCD31,15193.2631,8595,130586096,130586096
ROI_2_IntensityAbeta,2311.2533,8595,19865222,19865222
ROI_0_aSMA_IntensityaSMA,39310.3564,3039,119464173,119464173
ROI_0_aSMA_IntensityCD31,23088.0079,3039,70164456,70164456
ROI_0_aSMA_IntensityAbeta,2594.7496,3039,7885444,7885444
ROI_0_CD31_IntensityaSMA,28874.0742,3800,109721482,109721482
ROI_0_CD31_IntensityCD31,22905.2289,3800,87039870,87039870
ROI_0_CD31_IntensityAbeta,2921.9066,3800,11103245,11103245
ROI_0_Abeta_IntensityaSMA,23741.4869,877,20821284,20821284
ROI_0_Abeta_IntensityCD31,23982.9783,877,21033072,21033072
ROI_0_Abeta_IntensityAbeta,12532.919,877,10991370,10991370
ROI_1_aSMA_IntensityaSMA,31575.3711,14257,450170066,450170066
ROI_1_aSMA_IntensityCD31,18299.0444,14257,260889476,260889476
ROI_1_aSMA_IntensityAbeta,3986.312,14257,56832850,56832850
ROI_1_CD31_IntensityaSMA,20086.848,21667,435221736,435221736
ROI_1_CD31_IntensityCD31,16540.751,21667,358388453,358388453
ROI_1_CD31_IntensityAbeta,2849.9978,21667,61750903,61750903
ROI_1_Abeta_IntensityaSMA,19238.8055,5372,103350863,103350863
ROI_1_Abeta_IntensityCD31,15663.8317,5372,84146104,84146104
ROI_1_Abeta_IntensityAbeta,15334.3982,5372,82376387,82376387
ROI_2_aSMA_IntensityaSMA,29326.5345,5794,169917941,169917941
ROI_2_aSMA_IntensityCD31,16622.5171,5794,96310864,96310864
ROI_2_aSMA_IntensityAbeta,1803.8322,5794,10451404,10451404
ROI_2_CD31_IntensityaSMA,20180.6716,7360,148529743,148529743
ROI_2_CD31_IntensityCD31,17465.6001,7360,128546817,128546817
ROI_2_CD31_IntensityAbeta,2378.7607,7360,17507679,17507679
ROI_2_Abeta_IntensityaSMA,20924.9883,1454,30424933,30424933
ROI_2_Abeta_IntensityCD31,12924.8514,1454,18792734,18792734
ROI_2_Abeta_IntensityAbeta,13294.8019,1454,19330642,19330642
