ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,20375.4969,73460,1496784000,1496784000
ROI_0_IntensityCD31,11490.6309,73460,844101744,844101744
ROI_0_IntensityAbeta,63.7713,73460,4684643,4684643
ROI_0_aSMA_IntensityaSMA,34594.4894,40636,1.4058E9,1.4058E9
ROI_0_aSMA_IntensityCD31,14572.2104,40636,592156340,592156340
ROI_0_aSMA_IntensityAbeta,45.9365,40636,1866675,1866675
ROI_0_CD31_IntensityaSMA,24572.3542,43711,1074082174,1074082174
ROI_0_CD31_IntensityCD31,18800.2244,43711,821776610,821776610
ROI_0_CD31_IntensityAbeta,50.8001,43711,2220522,2220522
ROI_0_Abeta_IntensityaSMA,1393.5814,43,59924,59924
ROI_0_Abeta_IntensityCD31,1654.4884,43,71143,71143
ROI_0_Abeta_IntensityAbeta,31939.9302,43,1373417,1373417
