ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,27085.3708,18191,492709981,492709981
ROI_0_IntensityCD31,4505.3492,18191,81956807,81956807
ROI_0_IntensityAbeta,496.661,18191,9034760,9034760
ROI_0_aSMA_IntensityaSMA,28513.8651,17127,488356967,488356967
ROI_0_aSMA_IntensityCD31,4243.0873,17127,72671357,72671357
ROI_0_aSMA_IntensityAbeta,491.8158,17127,8423330,8423330
ROI_0_CD31_IntensityaSMA,27598.7148,8746,241378360,241378360
ROI_0_CD31_IntensityCD31,7566.8769,8746,66179905,66179905
ROI_0_CD31_IntensityAbeta,490.7584,8746,4292173,4292173
ROI_0_Abeta_IntensityaSMA,16654.8824,17,283133,283133
ROI_0_Abeta_IntensityCD31,2784.6471,17,47339,47339
ROI_0_Abeta_IntensityAbeta,2424.1176,17,41210,41210
