ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,26012.9631,16849,438292416,438292416
ROI_0_IntensityCD31,7275.6349,16849,122587172,122587172
ROI_0_IntensityAbeta,1279.1468,16849,21552344,21552344
ROI_0_aSMA_IntensityaSMA,27498.6407,15724,432388626,432388626
ROI_0_aSMA_IntensityCD31,7356.7619,15724,115677724,115677724
ROI_0_aSMA_IntensityAbeta,1240.6122,15724,19507387,19507387
ROI_0_CD31_IntensityaSMA,28853.4753,10235,295315320,295315320
ROI_0_CD31_IntensityCD31,11190.0264,10235,114529920,114529920
ROI_0_CD31_IntensityAbeta,1158.846,10235,11860789,11860789
ROI_0_Abeta_IntensityaSMA,22897.5999,2012,46069971,46069971
ROI_0_Abeta_IntensityCD31,10406.1083,2012,20937090,20937090
ROI_0_Abeta_IntensityAbeta,8191.915,2012,16482133,16482133
