ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,4372.1979,18276,79906289,79906289
ROI_0_IntensityCD31,6778.1629,18276,123877705,123877705
ROI_0_IntensityAbeta,2538.5579,18276,46394685,46394685
ROI_0_aSMA_IntensityaSMA,11821.7641,3938,46554107,46554107
ROI_0_aSMA_IntensityCD31,3985.3784,3938,15694420,15694420
ROI_0_aSMA_IntensityAbeta,4867.9347,3938,19169927,19169927
ROI_0_CD31_IntensityaSMA,3326.1705,14603,48572068,48572068
ROI_0_CD31_IntensityCD31,8082.5912,14603,118030079,118030079
ROI_0_CD31_IntensityAbeta,1867.0596,14603,27264671,27264671
ROI_0_Abeta_IntensityaSMA,6849.6137,3689,25268225,25268225
ROI_0_Abeta_IntensityCD31,5427.3584,3689,20021525,20021525
ROI_0_Abeta_IntensityAbeta,11170.9677,3689,41209700,41209700
