ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,12010.7,10538,126568757,126568757
ROI_0_IntensityCD31,14318.3619,10538,150886898,150886898
ROI_0_IntensityAbeta,3451.9137,10538,36376267,36376267
ROI_0_aSMA_IntensityaSMA,32976.3987,3180,104864948,104864948
ROI_0_aSMA_IntensityCD31,21112.5126,3180,67137790,67137790
ROI_0_aSMA_IntensityAbeta,3571.322,3180,11356804,11356804
ROI_0_CD31_IntensityaSMA,13542.3077,7747,104912258,104912258
ROI_0_CD31_IntensityCD31,19335.3406,7747,149790884,149790884
ROI_0_CD31_IntensityAbeta,2647.6681,7747,20511485,20511485
ROI_0_Abeta_IntensityaSMA,8747.6806,1368,11966827,11966827
ROI_0_Abeta_IntensityCD31,4170.2368,1368,5704884,5704884
ROI_0_Abeta_IntensityAbeta,20753.5972,1368,28390921,28390921
