ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,8444.9652,17822,150506169,150506169
ROI_0_IntensityCD31,950.412,17822,16938242,16938242
ROI_0_IntensityAbeta,71.2483,17822,1269787,1269787
ROI_1_IntensityaSMA,26769.9248,11309,302741079,302741079
ROI_1_IntensityCD31,15536.8154,11309,175705845,175705845
ROI_1_IntensityAbeta,129.402,11309,1463407,1463407
ROI_0_aSMA_IntensityaSMA,25582.1975,4020,102840434,102840434
ROI_0_aSMA_IntensityCD31,2212.546,4020,8894435,8894435
ROI_0_aSMA_IntensityAbeta,54.3619,4020,218535,218535
ROI_0_CD31_IntensityaSMA,35340.5765,1700,60078980,60078980
ROI_0_CD31_IntensityCD31,4133.4688,1700,7026897,7026897
ROI_0_CD31_IntensityAbeta,47.1812,1700,80208,80208
ROI_1_aSMA_IntensityaSMA,38729.4338,7591,293995132,293995132
ROI_1_aSMA_IntensityCD31,19344.0999,7591,146841062,146841062
ROI_1_aSMA_IntensityAbeta,115.1851,7591,874370,874370
ROI_1_CD31_IntensityaSMA,28026.0048,8412,235754752,235754752
ROI_1_CD31_IntensityCD31,20584.8862,8412,173160063,173160063
ROI_1_CD31_IntensityAbeta,122.0722,8412,1026871,1026871
