ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,12302.4524,10002,123049129,123049129
ROI_0_IntensityCD31,6554.869,10002,65561800,65561800
ROI_0_IntensityAbeta,3806.4208,10002,38071821,38071821
ROI_0_aSMA_IntensityaSMA,21459.6552,4631,99379663,99379663
ROI_0_aSMA_IntensityCD31,8076.957,4631,37404388,37404388
ROI_0_aSMA_IntensityAbeta,3902.3353,4631,18071715,18071715
ROI_0_CD31_IntensityaSMA,12851.4682,7334,94252668,94252668
ROI_0_CD31_IntensityCD31,8618.0661,7334,63204897,63204897
ROI_0_CD31_IntensityAbeta,4640.9178,7334,34036491,34036491
ROI_0_Abeta_IntensityaSMA,13101.3249,1379,18066727,18066727
ROI_0_Abeta_IntensityCD31,7340.8927,1379,10123091,10123091
ROI_0_Abeta_IntensityAbeta,26418.0174,1379,36430446,36430446
