ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,13046.469,13027,169956352,169956352
ROI_0_IntensityCD31,14438.2349,13027,188086886,188086886
ROI_0_IntensityAbeta,3798.9352,13027,49488729,49488729
ROI_0_aSMA_IntensityaSMA,29928.0623,4960,148443189,148443189
ROI_0_aSMA_IntensityCD31,14654.7153,4960,72687388,72687388
ROI_0_aSMA_IntensityAbeta,3946.0554,4960,19572435,19572435
ROI_0_CD31_IntensityaSMA,11255.8719,11605,130624393,130624393
ROI_0_CD31_IntensityCD31,15993.4496,11605,185603983,185603983
ROI_0_CD31_IntensityAbeta,3594.942,11605,41719302,41719302
ROI_0_Abeta_IntensityaSMA,12993.6354,3297,42840016,42840016
ROI_0_Abeta_IntensityCD31,15112.2978,3297,49825246,49825246
ROI_0_Abeta_IntensityAbeta,14539.6746,3297,47937307,47937307
