ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,18718.1456,40786,763438285,763438285
ROI_0_IntensityCD31,4262.891,40786,173866272,173866272
ROI_0_IntensityAbeta,925.6985,40786,37755540,37755540
ROI_0_aSMA_IntensityaSMA,24075.7832,29767,716663840,716663840
ROI_0_aSMA_IntensityCD31,4039.8609,29767,120254540,120254540
ROI_0_aSMA_IntensityAbeta,857.9787,29767,25539452,25539452
ROI_0_CD31_IntensityaSMA,18493.078,24293,449252344,449252344
ROI_0_CD31_IntensityCD31,5744.699,24293,139555974,139555974
ROI_0_CD31_IntensityAbeta,945.9508,24293,22979983,22979983
ROI_0_Abeta_IntensityaSMA,18571.0745,3114,57830326,57830326
ROI_0_Abeta_IntensityCD31,4946.0315,3114,15401942,15401942
ROI_0_Abeta_IntensityAbeta,6051.1236,3114,18843199,18843199
