ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,26202.0806,30651,803119973,803119973
ROI_0_IntensityCD31,8538.9435,30651,261727156,261727156
ROI_0_IntensityAbeta,9823.726,30651,301107026,301107026
ROI_1_IntensityaSMA,23342.8674,35163,820805246,820805246
ROI_1_IntensityCD31,10294.4884,35163,361985095,361985095
ROI_1_IntensityAbeta,8686.5717,35163,305445920,305445920
ROI_0_aSMA_IntensityaSMA,30827.2053,25408,783257631,783257631
ROI_0_aSMA_IntensityCD31,8760.633,25408,222590164,222590164
ROI_0_aSMA_IntensityAbeta,10332.3909,25408,262525388,262525388
ROI_0_CD31_IntensityaSMA,25591.045,22486,575440237,575440237
ROI_0_CD31_IntensityCD31,11080.474,22486,249155538,249155538
ROI_0_CD31_IntensityAbeta,10731.2227,22486,241302274,241302274
ROI_0_Abeta_IntensityaSMA,27105.6903,13318,360993584,360993584
ROI_0_Abeta_IntensityCD31,10516.0002,13318,140052091,140052091
ROI_0_Abeta_IntensityAbeta,22458.6806,13318,299104708,299104708
ROI_1_aSMA_IntensityaSMA,30745.7791,25968,798406392,798406392
ROI_1_aSMA_IntensityCD31,10572.6529,25968,274550651,274550651
ROI_1_aSMA_IntensityAbeta,9279.0621,25968,240958685,240958685
ROI_1_CD31_IntensityaSMA,22296.9044,27287,608415631,608415631
ROI_1_CD31_IntensityCD31,12856.7869,27287,350823144,350823144
ROI_1_CD31_IntensityAbeta,9026.6589,27287,246310442,246310442
ROI_1_Abeta_IntensityaSMA,23680.3266,15341,363279890,363279890
ROI_1_Abeta_IntensityCD31,11361.4791,15341,174296451,174296451
ROI_1_Abeta_IntensityAbeta,19411.7465,15341,297795603,297795603
