ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,27653.6098,163629,4.5249E9,4.5249E9
ROI_0_IntensityCD31,12610.9473,163629,2063516696,2063516696
ROI_0_IntensityAbeta,3500.8907,163629,572847241,572847241
ROI_0_aSMA_IntensityaSMA,34827.2217,127801,4.4510E9,4.4510E9
ROI_0_aSMA_IntensityCD31,12754.3911,127801,1630023941,1630023941
ROI_0_aSMA_IntensityAbeta,3244.7505,127801,414682359,414682359
ROI_0_CD31_IntensityaSMA,28289.0287,137644,3.8938E9,3.8938E9
ROI_0_CD31_IntensityCD31,14704.752,137644,2024020882,2024020882
ROI_0_CD31_IntensityAbeta,3683.2132,137644,506972197,506972197
ROI_0_Abeta_IntensityaSMA,26078.2661,39734,1036193827,1036193827
ROI_0_Abeta_IntensityCD31,13583.0943,39734,539710670,539710670
ROI_0_Abeta_IntensityAbeta,13662.6788,39734,542872880,542872880
