ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,28272.1596,45757,1293649207,1293649207
ROI_0_IntensityCD31,15444.0634,45757,706674010,706674010
ROI_0_IntensityAbeta,3961.5788,45757,181269960,181269960
ROI_1_IntensityaSMA,30799.7285,2103,64771829,64771829
ROI_1_IntensityCD31,10621.7965,2103,22337638,22337638
ROI_1_IntensityAbeta,2895.6201,2103,6089489,6089489
ROI_2_IntensityaSMA,20086.4611,347,6970002,6970002
ROI_2_IntensityCD31,6306.1412,347,2188231,2188231
ROI_2_IntensityAbeta,8410.245,347,2918355,2918355
ROI_0_aSMA_IntensityaSMA,35857.664,35549,1.2747E9,1.2747E9
ROI_0_aSMA_IntensityCD31,13493.6704,35549,479686488,479686488
ROI_0_aSMA_IntensityAbeta,3148.7627,35549,111935364,111935364
ROI_0_CD31_IntensityaSMA,26529.0702,35686,946716399,946716399
ROI_0_CD31_IntensityCD31,19496.269,35686,695743854,695743854
ROI_0_CD31_IntensityAbeta,4390.222,35686,156669463,156669463
ROI_0_Abeta_IntensityaSMA,20120.7791,7781,156559782,156559782
ROI_0_Abeta_IntensityCD31,18918.969,7781,147208498,147208498
ROI_0_Abeta_IntensityAbeta,21403.0123,7781,166536839,166536839
ROI_1_aSMA_IntensityaSMA,36420.9024,1742,63445212,63445212
ROI_1_aSMA_IntensityCD31,10420.7572,1742,18152959,18152959
ROI_1_aSMA_IntensityAbeta,2271.0408,1742,3956153,3956153
ROI_1_CD31_IntensityaSMA,30866.9285,1930,59573172,59573172
ROI_1_CD31_IntensityCD31,11452.201,1930,22102748,22102748
ROI_1_CD31_IntensityAbeta,2910.2731,1930,5616827,5616827
ROI_1_Abeta_IntensityaSMA,20332.2385,218,4432428,4432428
ROI_1_Abeta_IntensityCD31,17043.5917,218,3715503,3715503
ROI_1_Abeta_IntensityAbeta,25946.7294,218,5656387,5656387
ROI_2_aSMA_IntensityaSMA,23961.0214,280,6709086,6709086
ROI_2_aSMA_IntensityCD31,5561.5571,280,1557236,1557236
ROI_2_aSMA_IntensityAbeta,7446.5643,280,2085038,2085038
ROI_2_CD31_IntensityaSMA,18869.4659,176,3321026,3321026
ROI_2_CD31_IntensityCD31,11001.8295,176,1936322,1936322
ROI_2_CD31_IntensityAbeta,6897.3693,176,1213937,1213937
ROI_2_Abeta_IntensityaSMA,18284.705,200,3656941,3656941
ROI_2_Abeta_IntensityCD31,6426.515,200,1285303,1285303
ROI_2_Abeta_IntensityAbeta,14461.925,200,2892385,2892385
