ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,19869.65,73171,1453882157,1453882157
ROI_0_IntensityCD31,6536.8437,73171,478307388,478307388
ROI_0_IntensityAbeta,853.0571,73171,62419044,62419044
ROI_0_aSMA_IntensityaSMA,30725.086,43171,1326432689,1326432689
ROI_0_aSMA_IntensityCD31,6969.3361,43171,300873210,300873210
ROI_0_aSMA_IntensityAbeta,1016.7625,43171,43894653,43894653
ROI_0_CD31_IntensityaSMA,20154.1853,48994,987434157,987434157
ROI_0_CD31_IntensityCD31,9336.6583,48994,457440237,457440237
ROI_0_CD31_IntensityAbeta,623.0065,48994,30523580,30523580
ROI_0_Abeta_IntensityaSMA,28852.7824,2684,77440868,77440868
ROI_0_Abeta_IntensityCD31,5813.9285,2684,15604584,15604584
ROI_0_Abeta_IntensityAbeta,17335.9326,2684,46529643,46529643
