ROIname,Stuff intensity,Area,IntDen,RawIntDen
ROI_0_IntensityaSMA,24483.2576,12319,301609250,301609250
ROI_0_IntensityCD31,18079.7641,12319,222724614,222724614
ROI_0_IntensityAbeta,15.3567,12319,189179,189179
ROI_1_IntensityaSMA,14223.6042,29004,412541415,412541415
ROI_1_IntensityCD31,7546.8349,29004,218888398,218888398
ROI_1_IntensityAbeta,9.8387,29004,285363,285363
ROI_0_aSMA_IntensityaSMA,35584.6525,8054,286598791,286598791
ROI_0_aSMA_IntensityCD31,19065.0661,8054,153550042,153550042
ROI_0_aSMA_IntensityAbeta,11.3406,8054,91337,91337
ROI_0_CD31_IntensityaSMA,23833.3899,8889,211855003,211855003
ROI_0_CD31_IntensityCD31,24907.5631,8889,221403328,221403328
ROI_0_CD31_IntensityAbeta,18.4255,8889,163784,163784
ROI_1_aSMA_IntensityaSMA,30126.9997,11833,356492788,356492788
ROI_1_aSMA_IntensityCD31,10054.3707,11833,118973369,118973369
ROI_1_aSMA_IntensityAbeta,6.5306,11833,77276,77276
ROI_1_CD31_IntensityaSMA,16538.04,14690,242943807,242943807
ROI_1_CD31_IntensityCD31,14137.6609,14690,207682239,207682239
ROI_1_CD31_IntensityAbeta,9.0057,14690,132294,132294
ROI_1_Abeta_IntensityaSMA,83,1,83,83
ROI_1_Abeta_IntensityCD31,2221,1,2221,2221
ROI_1_Abeta_IntensityAbeta,13743,1,13743,13743
